round,game_index,date,home_team,away_team,minute,team,teamId,isHome,eloTeam,player,playerId,position,rating,keeper,keeperRating,opponent,eloOpponent,x,y,distance,angle,goal_difference,situation,body_part,goal,xg
25,3,17/02/2024,Hellas Verona,Juventus,38,Hellas Verona,2701,True,1365,Darko Lazović,41157,M,71,Wojciech Szczęsny,86,Juventus,1741,19.3,53.8,19,7,0,assisted,weakFoot,0,0.032975673675537
25,3,17/02/2024,Hellas Verona,Juventus,39,Hellas Verona,2701,True,1365,Ondrej Duda,246319,M,71,Wojciech Szczęsny,86,Juventus,1741,20.9,56.4,21,11,0,regular,strongFoot,0,0.045351084321737
25,3,17/02/2024,Hellas Verona,Juventus,40,Hellas Verona,2701,True,1365,Tomáš Suslov,964154,F,65,Wojciech Szczęsny,86,Juventus,1741,27.9,48.5,27,2,0,assisted,strongFoot,0,0.026584554463625
25,3,17/02/2024,Hellas Verona,Juventus,43,Hellas Verona,2701,True,1365,Tomáš Suslov,964154,F,65,Wojciech Szczęsny,86,Juventus,1741,18.2,51.3,18,2,0,assisted,weakFoot,0,0.042506713420153
25,3,17/02/2024,Hellas Verona,Juventus,45,Juventus,2687,False,1741,Dušan Vlahović,832208,F,84,Lorenzo Montipò,77,Hellas Verona,1365,4.6,74.0,16,74,0,fast-break,strongFoot,0,0.017880028113723
25,3,17/02/2024,Hellas Verona,Juventus,46,Hellas Verona,2701,True,1365,Giangiacomo Magnani,812829,D,37,Wojciech Szczęsny,86,Juventus,1741,4.9,57.9,7,47,0,corner,head,0,0.096930354833603
25,3,17/02/2024,Hellas Verona,Juventus,51,Hellas Verona,2701,True,1365,Tijjani Noslin,1069244,F,63,Wojciech Szczęsny,86,Juventus,1741,28.0,52.6,28,3,0,assisted,strongFoot,0,0.014942136593163
25,3,17/02/2024,Hellas Verona,Juventus,52,Hellas Verona,2701,True,1365,Tijjani Noslin,1069244,F,63,Wojciech Szczęsny,86,Juventus,1741,8.8,66.0,13,51,0,assisted,strongFoot,1,0.066779866814613
25,3,17/02/2024,Hellas Verona,Juventus,55,Juventus,2687,False,1741,Adrien Rabiot,250737,M,75,Lorenzo Montipò,77,Hellas Verona,1365,11.6,41.1,13,27,-1,assisted,strongFoot,1,0.2192937284708
25,3,17/02/2024,Hellas Verona,Juventus,58,Juventus,2687,False,1741,Andrea Cambiaso,917048,M,53,Lorenzo Montipò,77,Hellas Verona,1365,11.7,68.3,17,46,0,fast-break,strongFoot,0,0.071988649666309
25,3,17/02/2024,Hellas Verona,Juventus,63,Juventus,2687,False,1741,Kenan Yıldız,1149011,F,55,Lorenzo Montipò,77,Hellas Verona,1365,7.0,64.6,12,54,0,assisted,strongFoot,0,0.057509504258633
25,3,17/02/2024,Hellas Verona,Juventus,64,Hellas Verona,2701,True,1365,Darko Lazović,41157,M,71,Wojciech Szczęsny,86,Juventus,1741,22.8,60.9,23,18,0,assisted,weakFoot,0,0.0323576182127
25,3,17/02/2024,Hellas Verona,Juventus,68,Juventus,2687,False,1741,Dušan Vlahović,832208,F,84,Lorenzo Montipò,77,Hellas Verona,1365,8.0,46.0,8,18,0,assisted,head,0,0.16533002257347
25,3,17/02/2024,Hellas Verona,Juventus,83,Juventus,2687,False,1741,Manuel Locatelli,363860,M,70,Lorenzo Montipò,77,Hellas Verona,1365,23.0,56.7,23,11,0,assisted,strongFoot,0,0.044411201030016
25,3,17/02/2024,Hellas Verona,Juventus,83,Juventus,2687,False,1741,Federico Chiesa,845386,F,81,Lorenzo Montipò,77,Hellas Verona,1365,13.9,65.2,17,36,0,assisted,weakFoot,0,0.060970280319452
25,3,17/02/2024,Hellas Verona,Juventus,87,Hellas Verona,2701,True,1365,Reda Belahyane,1389689,M,41,Wojciech Szczęsny,86,Juventus,1741,23.1,62.8,24,20,0,regular,strongFoot,0,0.026890996843576
25,3,17/02/2024,Hellas Verona,Juventus,90,Juventus,2687,False,1741,Federico Chiesa,845386,F,81,Lorenzo Montipò,77,Hellas Verona,1365,11.1,34.9,15,42,0,assisted,strongFoot,0,0.079327054321766
25,3,17/02/2024,Hellas Verona,Juventus,90,Juventus,2687,False,1741,Manuel Locatelli,363860,M,70,Lorenzo Montipò,77,Hellas Verona,1365,19.2,47.3,19,5,0,throw-in-set-piece,strongFoot,0,0.062502093613148
25,3,17/02/2024,Hellas Verona,Juventus,90,Hellas Verona,2701,True,1365,Juan Cabal,988037,D,37,Wojciech Szczęsny,86,Juventus,1741,10.5,57.5,11,25,0,corner,head,0,0.015660582110286
25,3,17/02/2024,Hellas Verona,Juventus,90,Juventus,2687,False,1741,Carlos Alcaraz,1017392,M,68,Lorenzo Montipò,77,Hellas Verona,1365,30.6,62.4,31,15,0,free-kick,strongFoot,0,0.027338672429323
25,4,17/02/2024,Atalanta,Sassuolo,2,Sassuolo,2793,False,1427,Kristian Thorstvedt,924973,M,70,Marco Carnesecchi,79,Atalanta,1693,9.7,33.5,14,49,0,assisted,strongFoot,0,0.08608516305685
25,4,17/02/2024,Atalanta,Sassuolo,3,Atalanta,2686,True,1693,Mario Pašalić,190437,M,77,Andrea Consigli,79,Sassuolo,1427,13.6,55.5,14,15,0,assisted,head,0,0.019527353346348
25,4,17/02/2024,Atalanta,Sassuolo,5,Atalanta,2686,True,1693,Emil Holm,965264,D,59,Andrea Consigli,79,Sassuolo,1427,4.3,57.2,6,48,0,set-piece,strongFoot,0,0.2592548429966
25,4,17/02/2024,Atalanta,Sassuolo,7,Atalanta,2686,True,1693,Davide Zappacosta,132318,M,67,Andrea Consigli,79,Sassuolo,1427,5.1,30.3,14,69,0,regular,strongFoot,0,0.088957615196705
25,4,17/02/2024,Atalanta,Sassuolo,8,Atalanta,2686,True,1693,Aleksey Miranchuk,324353,M,70,Andrea Consigli,79,Sassuolo,1427,4.6,46.4,5,28,0,assisted,strongFoot,0,0.3262705206871
25,4,17/02/2024,Atalanta,Sassuolo,20,Atalanta,2686,True,1693,Davide Zappacosta,132318,M,67,Andrea Consigli,79,Sassuolo,1427,16.0,47.0,16,7,0,regular,strongFoot,0,0.11411581933498
25,4,17/02/2024,Atalanta,Sassuolo,20,Atalanta,2686,True,1693,Teun Koopmeiners,803033,M,74,Andrea Consigli,79,Sassuolo,1427,17.5,45.9,17,9,0,regular,weakFoot,0,0.032216645777225
25,4,17/02/2024,Atalanta,Sassuolo,22,Atalanta,2686,True,1693,Aleksey Miranchuk,324353,M,70,Andrea Consigli,79,Sassuolo,1427,18.2,54.3,18,9,0,assisted,weakFoot,0,0.10261054337025
25,4,17/02/2024,Atalanta,Sassuolo,22,Atalanta,2686,True,1693,Mario Pašalić,190437,M,77,Andrea Consigli,79,Sassuolo,1427,4.9,47.8,5,16,0,regular,weakFoot,1,0.76575899124146
25,4,17/02/2024,Atalanta,Sassuolo,24,Atalanta,2686,True,1693,Emil Holm,965264,D,59,Andrea Consigli,79,Sassuolo,1427,10.3,56.1,11,21,1,corner,head,0,0.031241865828633
25,4,17/02/2024,Atalanta,Sassuolo,25,Sassuolo,2793,False,1427,Ruan,914487,D,28,Marco Carnesecchi,79,Atalanta,1693,10.0,48.9,10,4,-1,corner,head,0,0.04166392609477
25,4,17/02/2024,Atalanta,Sassuolo,27,Sassuolo,2793,False,1427,Nedim Bajrami,825861,M,66,Marco Carnesecchi,79,Atalanta,1693,21.5,69.2,25,31,-1,assisted,strongFoot,0,0.040446501225233
25,4,17/02/2024,Atalanta,Sassuolo,30,Sassuolo,2793,False,1427,Armand Laurienté,932643,F,76,Marco Carnesecchi,79,Atalanta,1693,24.4,24.8,29,35,-1,regular,strongFoot,0,0.013643968850374
25,4,17/02/2024,Atalanta,Sassuolo,31,Sassuolo,2793,False,1427,Andrea Pinamonti,826198,F,75,Marco Carnesecchi,79,Atalanta,1693,6.5,66.7,13,60,-1,assisted,strongFoot,0,0.042867939919233
25,4,17/02/2024,Atalanta,Sassuolo,31,Sassuolo,2793,False,1427,Matheus Henrique,912786,M,59,Marco Carnesecchi,79,Atalanta,1693,8.0,49.8,8,0,-1,corner,strongFoot,0,0.38106381893158
25,4,17/02/2024,Atalanta,Sassuolo,34,Sassuolo,2793,False,1427,Andrea Pinamonti,826198,F,75,Marco Carnesecchi,79,Atalanta,1693,10.9,25.3,20,57,-1,assisted,strongFoot,0,0.016149803996086
25,4,17/02/2024,Atalanta,Sassuolo,38,Atalanta,2686,True,1693,Éderson,946888,M,66,Andrea Consigli,79,Sassuolo,1427,22.6,43.7,23,10,1,assisted,strongFoot,0,0.022486492991447
25,4,17/02/2024,Atalanta,Sassuolo,39,Atalanta,2686,True,1693,Sead Kolašinac,142148,D,61,Andrea Consigli,79,Sassuolo,1427,13.0,32.7,17,42,1,corner,strongFoot,0,0.023937005549669
25,4,17/02/2024,Atalanta,Sassuolo,43,Atalanta,2686,True,1693,Emil Holm,965264,D,59,Andrea Consigli,79,Sassuolo,1427,4.0,56.1,5,46,1,assisted,head,0,0.18409234285355
25,4,17/02/2024,Atalanta,Sassuolo,44,Atalanta,2686,True,1693,Teun Koopmeiners,803033,M,74,Andrea Consigli,79,Sassuolo,1427,25.9,49.1,25,1,1,corner,weakFoot,0,0.020062839612365
25,4,17/02/2024,Atalanta,Sassuolo,45,Sassuolo,2793,False,1427,Andrea Pinamonti,826198,F,75,Marco Carnesecchi,79,Atalanta,1693,11.5,50.0,11,0,-1,penalty,strongFoot,0,0.7884
25,4,17/02/2024,Atalanta,Sassuolo,45,Sassuolo,2793,False,1427,Kristian Thorstvedt,924973,M,70,Marco Carnesecchi,79,Atalanta,1693,8.9,55.0,9,20,-1,corner,head,0,0.10152016580105
25,4,17/02/2024,Atalanta,Sassuolo,53,Atalanta,2686,True,1693,Mario Pašalić,190437,M,77,Andrea Consigli,79,Sassuolo,1427,20.4,56.6,20,12,1,regular,strongFoot,0,0.055577550083399
25,4,17/02/2024,Atalanta,Sassuolo,54,Atalanta,2686,True,1693,Teun Koopmeiners,803033,M,74,Andrea Consigli,79,Sassuolo,1427,14.7,52.1,14,5,1,assisted,weakFoot,0,0.13909250497818
25,4,17/02/2024,Atalanta,Sassuolo,55,Sassuolo,2793,False,1427,Nedim Bajrami,825861,M,66,Marco Carnesecchi,79,Atalanta,1693,27.6,69.1,30,25,-1,assisted,strongFoot,0,0.017263378947973
25,4,17/02/2024,Atalanta,Sassuolo,56,Atalanta,2686,True,1693,Davide Zappacosta,132318,M,67,Andrea Consigli,79,Sassuolo,1427,15.5,30.9,20,39,1,assisted,strongFoot,0,0.036599516868591
25,4,17/02/2024,Atalanta,Sassuolo,57,Atalanta,2686,True,1693,Mario Pašalić,190437,M,77,Andrea Consigli,79,Sassuolo,1427,13.2,57.9,14,22,1,corner,weakFoot,0,0.071859188377857
25,4,17/02/2024,Atalanta,Sassuolo,58,Atalanta,2686,True,1693,Teun Koopmeiners,803033,M,74,Andrea Consigli,79,Sassuolo,1427,10.1,53.4,10,12,1,assisted,strongFoot,1,0.427555590868
25,4,17/02/2024,Atalanta,Sassuolo,66,Atalanta,2686,True,1693,Mario Pašalić,190437,M,77,Andrea Consigli,79,Sassuolo,1427,9.3,45.0,9,20,2,corner,weakFoot,0,0.21164202690125
25,4,17/02/2024,Atalanta,Sassuolo,67,Atalanta,2686,True,1693,Teun Koopmeiners,803033,M,74,Andrea Consigli,79,Sassuolo,1427,7.6,54.5,8,21,2,regular,head,0,0.12755119800568
25,4,17/02/2024,Atalanta,Sassuolo,68,Atalanta,2686,True,1693,Aleksey Miranchuk,324353,M,70,Andrea Consigli,79,Sassuolo,1427,2.7,56.4,5,58,2,assisted,weakFoot,0,0.4627740085125
25,4,17/02/2024,Atalanta,Sassuolo,75,Atalanta,2686,True,1693,Mitchel Bakker,856638,D,53,Andrea Consigli,79,Sassuolo,1427,18.4,28.3,23,38,2,assisted,strongFoot,1,0.037997510284185
25,4,17/02/2024,Atalanta,Sassuolo,79,Atalanta,2686,True,1693,Mitchel Bakker,856638,D,53,Andrea Consigli,79,Sassuolo,1427,8.6,43.5,9,27,3,assisted,head,0,0.055209271609783
25,4,17/02/2024,Atalanta,Sassuolo,80,Sassuolo,2793,False,1427,Samuele Mulattieri,927030,F,68,Marco Carnesecchi,79,Atalanta,1693,8.8,49.1,8,3,-3,assisted,head,0,0.072558403015137
25,4,17/02/2024,Atalanta,Sassuolo,84,Sassuolo,2793,False,1427,Samuele Mulattieri,927030,F,68,Marco Carnesecchi,79,Atalanta,1693,8.3,39.1,11,41,-3,corner,strongFoot,0,0.066835470497608
25,4,17/02/2024,Atalanta,Sassuolo,90,Atalanta,2686,True,1693,Gianluca Scamacca,807301,F,78,Andrea Consigli,79,Sassuolo,1427,9.4,49.5,9,2,3,assisted,weakFoot,0,0.65575593709946
25,4,17/02/2024,Atalanta,Sassuolo,90,Atalanta,2686,True,1693,Michel Adopo,928777,M,53,Andrea Consigli,79,Sassuolo,1427,6.1,64.6,11,58,3,assisted,strongFoot,0,0.068873532116413
25,4,17/02/2024,Atalanta,Sassuolo,90,Atalanta,2686,True,1693,El Bilal Touré,982615,M,70,Andrea Consigli,79,Sassuolo,1427,10.4,51.3,10,4,3,regular,head,0,0.15403689444065
25,4,17/02/2024,Atalanta,Sassuolo,90,Atalanta,2686,True,1693,El Bilal Touré,982615,M,70,Andrea Consigli,79,Sassuolo,1427,8.7,54.5,9,19,3,corner,head,0,0.081827811896801
25,5,18/02/2024,Lazio,Bologna,2,Bologna,2685,False,1552,Lewis Ferguson,907152,M,73,Ivan Provedel,82,Lazio,1663,20.7,67.9,24,30,0,assisted,strongFoot,0,0.016474578529596
25,5,18/02/2024,Lazio,Bologna,7,Lazio,2699,True,1663,Ciro Immobile,45923,F,87,Łukasz Skorupski,77,Bologna,1552,14.9,53.3,15,8,0,assisted,strongFoot,0,0.1484941393137
25,5,18/02/2024,Lazio,Bologna,8,Lazio,2699,True,1663,Ciro Immobile,45923,F,87,Łukasz Skorupski,77,Bologna,1552,16.0,43.0,16,16,0,assisted,weakFoot,0,0.076530747115612
25,5,18/02/2024,Lazio,Bologna,18,Lazio,2699,True,1663,Gustav Isaksen,976381,F,69,Łukasz Skorupski,77,Bologna,1552,16.4,50.3,16,0,0,assisted,strongFoot,1,0.2442936450243
25,5,18/02/2024,Lazio,Bologna,22,Bologna,2685,False,1552,Riccardo Orsolini,793645,M,74,Ivan Provedel,82,Lazio,1663,2.2,57.6,5,66,0,assisted,strongFoot,0,0.3099470436573
25,5,18/02/2024,Lazio,Bologna,24,Lazio,2699,True,1663,Ciro Immobile,45923,F,87,Łukasz Skorupski,77,Bologna,1552,14.8,61.9,16,28,0,assisted,strongFoot,0,0.29632389545441
25,5,18/02/2024,Lazio,Bologna,31,Lazio,2699,True,1663,Gustav Isaksen,976381,F,69,Łukasz Skorupski,77,Bologna,1552,19.1,53.4,19,6,0,assisted,strongFoot,0,0.073513276875019
25,5,18/02/2024,Lazio,Bologna,37,Bologna,2685,False,1552,Alexis Saelemaekers,901891,M,66,Ivan Provedel,82,Lazio,1663,27.2,43.7,27,8,0,free-kick,strongFoot,0,0.039314154535532
25,5,18/02/2024,Lazio,Bologna,39,Bologna,2685,False,1552,Oussama El Azzouzi,1127191,M,43,Ivan Provedel,82,Lazio,1663,7.7,50.0,7,0,0,assisted,strongFoot,1,0.39165186882019
25,5,18/02/2024,Lazio,Bologna,42,Lazio,2699,True,1663,Mattéo Guendouzi,852404,M,67,Łukasz Skorupski,77,Bologna,1552,21.5,74.9,27,38,-1,assisted,strongFoot,0,0.0080993827432394
25,5,18/02/2024,Lazio,Bologna,44,Lazio,2699,True,1663,Nicolò Casale,862697,D,52,Łukasz Skorupski,77,Bologna,1552,4.6,55.8,6,40,-1,corner,head,0,0.11680286377668
25,5,18/02/2024,Lazio,Bologna,44,Lazio,2699,True,1663,Mattéo Guendouzi,852404,M,67,Łukasz Skorupski,77,Bologna,1552,9.5,41.9,10,30,-1,corner,strongFoot,0,0.068427816033363
25,5,18/02/2024,Lazio,Bologna,52,Bologna,2685,False,1552,Lewis Ferguson,907152,M,73,Ivan Provedel,82,Lazio,1663,16.0,48.7,16,3,1,regular,strongFoot,0,0.036278333514929
25,5,18/02/2024,Lazio,Bologna,53,Bologna,2685,False,1552,Riccardo Orsolini,793645,M,74,Ivan Provedel,82,Lazio,1663,11.8,64.4,15,39,1,corner,weakFoot,0,0.021977378055453
25,5,18/02/2024,Lazio,Bologna,54,Bologna,2685,False,1552,Joshua Zirkzee,917007,F,76,Ivan Provedel,82,Lazio,1663,24.6,34.8,26,22,1,assisted,strongFoot,0,0.038484290242195
25,5,18/02/2024,Lazio,Bologna,58,Bologna,2685,False,1552,Stefan Posch,355486,D,28,Ivan Provedel,82,Lazio,1663,6.5,47.4,6,15,1,corner,head,0,0.15016454458237
25,5,18/02/2024,Lazio,Bologna,71,Lazio,2699,True,1663,Valentín Castellanos,877013,F,78,Łukasz Skorupski,77,Bologna,1552,12.2,52.9,12,9,-1,assisted,head,0,0.033322729170322
25,5,18/02/2024,Lazio,Bologna,78,Bologna,2685,False,1552,Joshua Zirkzee,917007,F,76,Ivan Provedel,82,Lazio,1663,12.0,51.7,12,5,1,assisted,strongFoot,1,0.25331631302834
25,5,18/02/2024,Lazio,Bologna,87,Bologna,2685,False,1552,Charalampos Lykogiannis,98212,D,67,Ivan Provedel,82,Lazio,1663,24.0,37.8,25,19,2,assisted,strongFoot,0,0.039698984473944
25,5,18/02/2024,Lazio,Bologna,89,Bologna,2685,False,1552,Joshua Zirkzee,917007,F,76,Ivan Provedel,82,Lazio,1663,9.7,48.2,9,7,2,assisted,head,0,0.093932330608368
25,5,18/02/2024,Lazio,Bologna,90,Lazio,2699,True,1663,Daichi Kamada,794338,M,71,Łukasz Skorupski,77,Bologna,1552,24.0,32.3,26,26,-2,set-piece,strongFoot,0,0.023014629259706
25,5,18/02/2024,Lazio,Bologna,90,Lazio,2699,True,1663,Pedro,35428,F,72,Łukasz Skorupski,77,Bologna,1552,21.6,53.2,21,5,-2,set-piece,weakFoot,0,0.032613545656204
25,5,18/02/2024,Lazio,Bologna,90,Lazio,2699,True,1663,Luca Pellegrini,826186,D,53,Łukasz Skorupski,77,Bologna,1552,24.0,42.7,24,11,-2,set-piece,strongFoot,0,0.0098950602114201
25,6,18/02/2024,Empoli,Fiorentina,15,Empoli,2705,True,1427,Szymon Żurkowski,860435,F,71,Pietro Terracciano,79,Fiorentina,1581,23.7,39.9,24,16,0,fast-break,weakFoot,0,0.030661031603813
25,6,18/02/2024,Empoli,Fiorentina,26,Fiorentina,2693,False,1581,Alfred Duncan,232224,M,63,Elia Caprile,72,Empoli,1427,20.4,31.9,23,31,0,regular,strongFoot,0,0.023281067609787
25,6,18/02/2024,Empoli,Fiorentina,26,Fiorentina,2693,False,1581,Davide Faraoni,32040,D,71,Elia Caprile,72,Empoli,1427,15.1,71.1,20,43,0,throw-in-set-piece,strongFoot,0,0.032145634293556
25,6,18/02/2024,Empoli,Fiorentina,30,Fiorentina,2693,False,1581,Lucas Beltrán,962029,F,75,Elia Caprile,72,Empoli,1427,10.4,66.9,15,47,0,assisted,strongFoot,1,0.08167327940464
25,6,18/02/2024,Empoli,Fiorentina,43,Fiorentina,2693,False,1581,Lucas Martínez Quarta,795297,D,55,Elia Caprile,72,Empoli,1427,4.9,57.5,7,46,0,set-piece,head,0,0.16740997135639
25,6,18/02/2024,Empoli,Fiorentina,48,Empoli,2705,True,1427,Matteo Cancellieri,1017649,F,69,Pietro Terracciano,79,Fiorentina,1581,13.3,62.2,15,31,0,fast-break,strongFoot,0,0.18034492433071
25,6,18/02/2024,Empoli,Fiorentina,56,Empoli,2705,True,1427,M'Baye Niang,139228,F,73,Pietro Terracciano,79,Fiorentina,1581,11.5,50.0,11,0,0,penalty,strongFoot,1,0.7884
25,6,18/02/2024,Empoli,Fiorentina,60,Fiorentina,2693,False,1581,Riccardo Sottil,893640,F,65,Elia Caprile,72,Empoli,1427,9.1,27.0,18,59,-1,assisted,weakFoot,0,0.024611564353108
25,6,18/02/2024,Empoli,Fiorentina,64,Empoli,2705,True,1427,Răzvan Marin,279563,M,74,Pietro Terracciano,79,Fiorentina,1581,28.6,55.0,28,6,1,regular,strongFoot,0,0.01702375896275
25,6,18/02/2024,Empoli,Fiorentina,77,Fiorentina,2693,False,1581,Jonathan Ikoné,802142,F,66,Elia Caprile,72,Empoli,1427,14.6,35.5,17,34,-1,assisted,weakFoot,0,0.024870356544852
25,6,18/02/2024,Empoli,Fiorentina,78,Empoli,2705,True,1427,Nicolò Cambiaghi,971005,F,72,Pietro Terracciano,79,Fiorentina,1581,7.3,28.8,16,63,1,assisted,weakFoot,0,0.018182586878538
25,6,18/02/2024,Empoli,Fiorentina,81,Fiorentina,2693,False,1581,Giacomo Bonaventura,36784,M,77,Elia Caprile,72,Empoli,1427,5.9,47.9,6,13,-1,corner,head,0,0.26156535744667
25,6,18/02/2024,Empoli,Fiorentina,84,Fiorentina,2693,False,1581,Rolando Mandragora,548178,M,66,Elia Caprile,72,Empoli,1427,20.3,32.3,23,30,-1,regular,strongFoot,0,0.041309095919132
25,6,18/02/2024,Empoli,Fiorentina,90,Fiorentina,2693,False,1581,Giacomo Bonaventura,36784,M,77,Elia Caprile,72,Empoli,1427,12.5,37.3,15,34,-1,throw-in-set-piece,strongFoot,0,0.076814495027065
25,7,18/02/2024,Udinese,Cagliari,4,Udinese,2695,True,1441,Kingsley Ehizibue,609206,M,55,Simone Scuffet,72,Cagliari,1324,16.3,54.0,16,9,0,regular,weakFoot,0,0.045569993555546
25,7,18/02/2024,Udinese,Cagliari,7,Udinese,2695,True,1441,Kingsley Ehizibue,609206,M,55,Simone Scuffet,72,Cagliari,1324,21.7,73.9,27,36,0,assisted,weakFoot,0,0.016058143228292
25,7,18/02/2024,Udinese,Cagliari,14,Udinese,2695,True,1441,Jordan Zemura,964119,M,37,Simone Scuffet,72,Cagliari,1324,15.2,41.3,16,21,0,assisted,weakFoot,1,0.088376477360725
25,7,18/02/2024,Udinese,Cagliari,25,Udinese,2695,True,1441,Florian Thauvin,148824,F,74,Simone Scuffet,72,Cagliari,1324,18.1,56.2,18,13,0,regular,strongFoot,0,0.072628416121006
25,7,18/02/2024,Udinese,Cagliari,25,Udinese,2695,True,1441,Jordan Zemura,964119,M,37,Simone Scuffet,72,Cagliari,1324,11.4,36.1,14,39,0,regular,weakFoot,0,0.088350012898445
25,7,18/02/2024,Udinese,Cagliari,29,Udinese,2695,True,1441,Lazar Samardžić,980624,M,69,Simone Scuffet,72,Cagliari,1324,15.7,38.3,17,26,0,assisted,strongFoot,0,0.077187791466713
25,7,18/02/2024,Udinese,Cagliari,30,Udinese,2695,True,1441,Lorenzo Lucca,962364,F,71,Simone Scuffet,72,Cagliari,1324,9.6,48.7,9,5,0,assisted,head,0,0.13794010877609
25,7,18/02/2024,Udinese,Cagliari,35,Udinese,2695,True,1441,Lazar Samardžić,980624,M,69,Simone Scuffet,72,Cagliari,1324,20.5,73.5,25,37,0,free-kick,strongFoot,0,0.043939098715782
25,7,18/02/2024,Udinese,Cagliari,37,Udinese,2695,True,1441,Kingsley Ehizibue,609206,M,55,Simone Scuffet,72,Cagliari,1324,16.4,74.8,23,45,0,assisted,strongFoot,0,0.022074474021792
25,7,18/02/2024,Udinese,Cagliari,39,Udinese,2695,True,1441,Lazar Samardžić,980624,M,69,Simone Scuffet,72,Cagliari,1324,29.3,54.4,29,5,0,regular,strongFoot,0,0.015403334982693
25,7,18/02/2024,Udinese,Cagliari,43,Cagliari,2719,False,1324,Gianluca Lapadula,147368,F,73,Maduka Okoye,70,Udinese,1441,24.4,70.5,28,29,0,free-kick,strongFoot,0,0.035784356296062
25,7,18/02/2024,Udinese,Cagliari,44,Cagliari,2719,False,1324,Gianluca Gaetano,902019,M,70,Maduka Okoye,70,Udinese,1441,10.0,49.8,10,0,0,assisted,head,1,0.066903151571751
25,7,18/02/2024,Udinese,Cagliari,48,Cagliari,2719,False,1324,Gianluca Lapadula,147368,F,73,Maduka Okoye,70,Udinese,1441,9.4,50.1,9,0,1,assisted,weakFoot,0,0.092689745128155
25,7,18/02/2024,Udinese,Cagliari,58,Udinese,2695,True,1441,Lorenzo Lucca,962364,F,71,Simone Scuffet,72,Cagliari,1324,14.5,34.7,17,35,-1,fast-break,strongFoot,0,0.12622618675232
25,7,18/02/2024,Udinese,Cagliari,60,Udinese,2695,True,1441,Florian Thauvin,148824,F,74,Simone Scuffet,72,Cagliari,1324,9.9,65.8,14,47,-1,regular,strongFoot,0,0.068860650062561
25,7,18/02/2024,Udinese,Cagliari,71,Udinese,2695,True,1441,Lorenzo Lucca,962364,F,71,Simone Scuffet,72,Cagliari,1324,11.0,27.3,18,54,-1,assisted,head,0,0.027487460523844
25,7,18/02/2024,Udinese,Cagliari,74,Udinese,2695,True,1441,Lazar Samardžić,980624,M,69,Simone Scuffet,72,Cagliari,1324,22.2,36.2,24,22,-1,regular,weakFoot,0,0.024871351197362
25,7,18/02/2024,Udinese,Cagliari,76,Udinese,2695,True,1441,Florian Thauvin,148824,F,74,Simone Scuffet,72,Cagliari,1324,21.7,62.9,23,22,-1,corner,strongFoot,0,0.015980282798409
25,7,18/02/2024,Udinese,Cagliari,77,Udinese,2695,True,1441,Florian Thauvin,148824,F,74,Simone Scuffet,72,Cagliari,1324,20.4,61.7,21,21,-1,corner,strongFoot,0,0.03021733276546
25,7,18/02/2024,Udinese,Cagliari,90,Cagliari,2719,False,1324,Zito Luvumbo,1000150,F,66,Maduka Okoye,70,Udinese,1441,12.3,59.0,13,26,1,assisted,head,0,0.034823674708605
25,7,18/02/2024,Udinese,Cagliari,90,Cagliari,2719,False,1324,Alessandro Di Pardo,928814,M,50,Maduka Okoye,70,Udinese,1441,23.6,46.0,23,6,1,corner,strongFoot,0,0.016068529337645
25,7,18/02/2024,Udinese,Cagliari,90,Udinese,2695,True,1441,Nehuén Pérez,913401,D,25,Simone Scuffet,72,Cagliari,1324,5.4,57.5,7,43,-1,corner,head,0,0.090687997639179
25,8,18/02/2024,Frosinone,AS Roma,3,Frosinone,2801,True,1427,Reinier,978562,M,67,Mile Svilar,71,AS Roma,1664,4.8,36.6,10,62,0,corner,strongFoot,0,0.035501547157764
25,8,18/02/2024,Frosinone,AS Roma,3,Frosinone,2801,True,1427,Kaio Jorge,954888,F,70,Mile Svilar,71,AS Roma,1664,8.6,43.8,9,26,0,corner,weakFoot,0,0.056024845689535
25,8,18/02/2024,Frosinone,AS Roma,8,Frosinone,2801,True,1427,Marco Brescianini,928800,M,57,Mile Svilar,71,AS Roma,1664,22.8,69.5,26,30,0,free-kick,strongFoot,0,0.050095602869987
25,8,18/02/2024,Frosinone,AS Roma,15,AS Roma,2702,False,1664,Romelu Lukaku,78893,F,83,Stefano Turati,73,Frosinone,1427,7.8,33.8,13,54,0,regular,strongFoot,0,0.078471645712852
25,8,18/02/2024,Frosinone,AS Roma,20,AS Roma,2702,False,1664,Stephan El Shaarawy,45925,F,75,Stefano Turati,73,Frosinone,1427,11.3,49.7,11,1,0,assisted,head,0,0.037313852459192
25,8,18/02/2024,Frosinone,AS Roma,23,Frosinone,2801,True,1427,Matías Soulé,1082406,F,66,Mile Svilar,71,AS Roma,1664,18.9,56.4,19,12,0,assisted,strongFoot,0,0.10003508627415
25,8,18/02/2024,Frosinone,AS Roma,24,Frosinone,2801,True,1427,Matías Soulé,1082406,F,66,Mile Svilar,71,AS Roma,1664,23.4,57.5,23,12,0,assisted,strongFoot,0,0.029837852343917
25,8,18/02/2024,Frosinone,AS Roma,24,Frosinone,2801,True,1427,Emanuele Valeri,891346,M,62,Mile Svilar,71,AS Roma,1664,21.5,34.2,24,26,0,corner,strongFoot,0,0.009941223077476
