,round,game_index,date,home_team,away_team,minute,team,teamId,isHome,eloTeam,player,playerId,position,rating,keeper,keeperRating,opponent,eloOpponent,x,y,distance,angle,goal_difference,situation,body_part,goal,xg
31,8,0,16/10/2021,Spezia,US Salernitana 1919,12,Spezia,2735,True,1354,Eddie Salcedo,893643,F,61,Vid Belec,73,US Salernitana 1919,1354,20.8,41.5,21,15,0,assisted,strongFoot,0,
30,8,0,16/10/2021,Spezia,US Salernitana 1919,15,Spezia,2735,True,1354,Janis Antiste,963398,F,68,Vid Belec,73,US Salernitana 1919,1354,9.4,50.4,9,1,0,corner,strongFoot,0,
29,8,0,16/10/2021,Spezia,US Salernitana 1919,16,US Salernitana 1919,2710,False,1354,Grigoris Kastanos,791566,M,57,Ivan Provedel,74,Spezia,1354,19.2,35.5,21,27,0,assisted,strongFoot,0,
28,8,0,16/10/2021,Spezia,US Salernitana 1919,25,US Salernitana 1919,2710,False,1354,Simy,170499,F,76,Ivan Provedel,74,Spezia,1354,17.6,36.6,19,27,0,assisted,strongFoot,0,
27,8,0,16/10/2021,Spezia,US Salernitana 1919,26,Spezia,2735,True,1354,Eddie Salcedo,893643,F,61,Vid Belec,73,US Salernitana 1919,1354,15.5,68.1,19,38,0,assisted,strongFoot,0,
26,8,0,16/10/2021,Spezia,US Salernitana 1919,27,Spezia,2735,True,1354,Eddie Salcedo,893643,F,61,Vid Belec,73,US Salernitana 1919,1354,4.0,48.0,4,18,0,assisted,head,0,
25,8,0,16/10/2021,Spezia,US Salernitana 1919,27,Spezia,2735,True,1354,Giulio Maggiore,848185,M,58,Vid Belec,73,US Salernitana 1919,1354,9.9,43.1,10,25,0,regular,strongFoot,0,
24,8,0,16/10/2021,Spezia,US Salernitana 1919,29,US Salernitana 1919,2710,False,1354,Mamadou Coulibaly,874481,M,58,Ivan Provedel,74,Spezia,1354,19.1,51.9,19,3,0,regular,weakFoot,0,
23,8,0,16/10/2021,Spezia,US Salernitana 1919,29,US Salernitana 1919,2710,False,1354,Simy,170499,F,76,Ivan Provedel,74,Spezia,1354,20.9,48.8,20,2,0,assisted,strongFoot,0,
22,8,0,16/10/2021,Spezia,US Salernitana 1919,29,US Salernitana 1919,2710,False,1354,Wajdi Kechrida,880061,D,32,Ivan Provedel,74,Spezia,1354,14.2,68.4,18,41,0,regular,strongFoot,0,
21,8,0,16/10/2021,Spezia,US Salernitana 1919,32,US Salernitana 1919,2710,False,1354,Grigoris Kastanos,791566,M,57,Ivan Provedel,74,Spezia,1354,12.2,34.2,16,41,0,assisted,strongFoot,0,
20,8,0,16/10/2021,Spezia,US Salernitana 1919,38,US Salernitana 1919,2710,False,1354,Simy,170499,F,76,Ivan Provedel,74,Spezia,1354,12.4,55.5,12,16,0,assisted,strongFoot,0,
19,8,0,16/10/2021,Spezia,US Salernitana 1919,39,US Salernitana 1919,2710,False,1354,Simy,170499,F,76,Ivan Provedel,74,Spezia,1354,5.5,53.2,5,21,0,assisted,strongFoot,1,
18,8,0,16/10/2021,Spezia,US Salernitana 1919,45,US Salernitana 1919,2710,False,1354,Grigoris Kastanos,791566,M,57,Ivan Provedel,74,Spezia,1354,15.7,32.5,19,37,1,assisted,strongFoot,0,
17,8,0,16/10/2021,Spezia,US Salernitana 1919,51,Spezia,2735,True,1354,David Strelec,918482,F,68,Vid Belec,73,US Salernitana 1919,1354,13.4,56.5,14,18,-1,assisted,strongFoot,1,
16,8,0,16/10/2021,Spezia,US Salernitana 1919,55,Spezia,2735,True,1354,Janis Antiste,963398,F,68,Vid Belec,73,US Salernitana 1919,1354,2.5,39.4,7,70,0,assisted,other,0,
14,8,0,16/10/2021,Spezia,US Salernitana 1919,58,Spezia,2735,True,1354,Eddie Salcedo,893643,F,61,Vid Belec,73,US Salernitana 1919,1354,14.1,53.3,14,9,0,regular,strongFoot,0,
15,8,0,16/10/2021,Spezia,US Salernitana 1919,58,Spezia,2735,True,1354,M'bala Nzola,788061,F,69,Vid Belec,73,US Salernitana 1919,1354,18.7,67.6,22,32,0,assisted,strongFoot,0,
13,8,0,16/10/2021,Spezia,US Salernitana 1919,64,US Salernitana 1919,2710,False,1354,Grigoris Kastanos,791566,M,57,Ivan Provedel,74,Spezia,1354,17.8,54.0,18,8,0,assisted,weakFoot,0,
12,8,0,16/10/2021,Spezia,US Salernitana 1919,65,US Salernitana 1919,2710,False,1354,Grigoris Kastanos,791566,M,57,Ivan Provedel,74,Spezia,1354,16.5,32.8,20,35,0,regular,weakFoot,0,
11,8,0,16/10/2021,Spezia,US Salernitana 1919,65,US Salernitana 1919,2710,False,1354,Grigoris Kastanos,791566,M,57,Ivan Provedel,74,Spezia,1354,11.2,36.1,14,40,0,regular,strongFoot,0,
10,8,0,16/10/2021,Spezia,US Salernitana 1919,67,Spezia,2735,True,1354,Eddie Salcedo,893643,F,61,Vid Belec,73,US Salernitana 1919,1354,12.4,63.0,15,35,0,assisted,strongFoot,0,
9,8,0,16/10/2021,Spezia,US Salernitana 1919,67,Spezia,2735,True,1354,Viktor Kovalenko,287659,M,71,Vid Belec,73,US Salernitana 1919,1354,21.3,75.6,27,39,0,regular,strongFoot,0,
8,8,0,16/10/2021,Spezia,US Salernitana 1919,69,Spezia,2735,True,1354,Rey Manaj,587882,F,71,Vid Belec,73,US Salernitana 1919,1354,21.4,31.0,24,31,0,assisted,weakFoot,0,
7,8,0,16/10/2021,Spezia,US Salernitana 1919,71,Spezia,2735,True,1354,Giulio Maggiore,848185,M,58,Vid Belec,73,US Salernitana 1919,1354,12.8,34.9,16,38,0,assisted,weakFoot,0,
6,8,0,16/10/2021,Spezia,US Salernitana 1919,71,Spezia,2735,True,1354,Eddie Salcedo,893643,F,61,Vid Belec,73,US Salernitana 1919,1354,7.4,52.4,7,12,0,corner,head,0,
5,8,0,16/10/2021,Spezia,US Salernitana 1919,73,US Salernitana 1919,2710,False,1354,Joel Obi,79403,M,66,Ivan Provedel,74,Spezia,1354,14.9,52.7,15,7,0,set-piece,strongFoot,0,
4,8,0,16/10/2021,Spezia,US Salernitana 1919,76,Spezia,2735,True,1354,Viktor Kovalenko,287659,M,71,Vid Belec,73,US Salernitana 1919,1354,21.2,38.2,22,20,0,assisted,strongFoot,1,
3,8,0,16/10/2021,Spezia,US Salernitana 1919,79,Spezia,2735,True,1354,Rey Manaj,587882,F,71,Vid Belec,73,US Salernitana 1919,1354,29.8,32.2,32,22,1,free-kick,weakFoot,0,
2,8,0,16/10/2021,Spezia,US Salernitana 1919,90,US Salernitana 1919,2710,False,1354,Cedric Gondo,812207,F,61,Ivan Provedel,74,Spezia,1354,17.5,74.2,24,43,-1,assisted,weakFoot,0,
1,8,0,16/10/2021,Spezia,US Salernitana 1919,90,Spezia,2735,True,1354,Janis Antiste,963398,F,68,Vid Belec,73,US Salernitana 1919,1354,6.9,64.4,11,54,1,fast-break,weakFoot,0,
0,8,0,16/10/2021,Spezia,US Salernitana 1919,90,US Salernitana 1919,2710,False,1354,Cedric Gondo,812207,F,61,Ivan Provedel,74,Spezia,1354,9.4,30.1,16,55,-1,throw-in-set-piece,head,0,
30,8,1,16/10/2021,Lazio,Inter,2,Inter,2697,False,1802,Edin Džeko,14990,F,82,Pepe Reina,78,Lazio,1620,7.8,55.5,8,25,0,assisted,head,0,
29,8,1,16/10/2021,Lazio,Inter,4,Lazio,2699,True,1620,Sergej Milinković-Savić,331447,M,78,Samir Handanović,86,Inter,1802,27.9,62.5,29,16,0,free-kick,strongFoot,0,
28,8,1,16/10/2021,Lazio,Inter,8,Inter,2697,False,1802,Stefan de Vrij,91046,D,41,Pepe Reina,78,Lazio,1620,4.8,46.6,5,25,0,corner,head,0,
27,8,1,16/10/2021,Lazio,Inter,10,Lazio,2699,True,1620,Pedro,35428,F,73,Samir Handanović,86,Inter,1802,8.0,59.4,10,38,0,assisted,weakFoot,0,
26,8,1,16/10/2021,Lazio,Inter,10,Lazio,2699,True,1620,Lucas Leiva,27234,M,64,Samir Handanović,86,Inter,1802,19.9,63.9,22,25,0,regular,strongFoot,0,
25,8,1,16/10/2021,Lazio,Inter,12,Inter,2697,False,1802,Ivan Perišić,38710,M,79,Pepe Reina,78,Lazio,1620,11.5,50.0,11,0,0,penalty,weakFoot,1,
24,8,1,16/10/2021,Lazio,Inter,20,Lazio,2699,True,1620,Toma Bašić,798002,M,63,Samir Handanović,86,Inter,1802,10.8,58.8,12,28,-1,assisted,head,0,
23,8,1,16/10/2021,Lazio,Inter,24,Lazio,2699,True,1620,Toma Bašić,798002,M,63,Samir Handanović,86,Inter,1802,12.5,56.3,13,18,-1,assisted,weakFoot,0,
22,8,1,16/10/2021,Lazio,Inter,25,Lazio,2699,True,1620,Sergej Milinković-Savić,331447,M,78,Samir Handanović,86,Inter,1802,3.8,39.0,8,63,-1,corner,head,0,
21,8,1,16/10/2021,Lazio,Inter,31,Inter,2697,False,1802,Nicolò Barella,363856,M,70,Pepe Reina,78,Lazio,1620,15.7,73.0,22,44,1,assisted,weakFoot,0,
20,8,1,16/10/2021,Lazio,Inter,32,Inter,2697,False,1802,Edin Džeko,14990,F,82,Pepe Reina,78,Lazio,1620,7.5,55.7,8,27,1,assisted,head,0,
19,8,1,16/10/2021,Lazio,Inter,33,Lazio,2699,True,1620,Ciro Immobile,45923,F,87,Samir Handanović,86,Inter,1802,8.6,50.6,8,2,-1,corner,head,0,
18,8,1,16/10/2021,Lazio,Inter,34,Inter,2697,False,1802,Ivan Perišić,38710,M,79,Pepe Reina,78,Lazio,1620,26.1,50.5,26,0,1,assisted,weakFoot,0,
17,8,1,16/10/2021,Lazio,Inter,35,Lazio,2699,True,1620,Felipe Anderson,152276,M,73,Samir Handanović,86,Inter,1802,22.1,49.7,22,0,-1,regular,weakFoot,0,
16,8,1,16/10/2021,Lazio,Inter,40,Lazio,2699,True,1620,Toma Bašić,798002,M,63,Samir Handanović,86,Inter,1802,26.4,39.4,27,15,-1,assisted,strongFoot,0,
15,8,1,16/10/2021,Lazio,Inter,43,Lazio,2699,True,1620,Pedro,35428,F,73,Samir Handanović,86,Inter,1802,21.9,65.3,24,25,-1,assisted,weakFoot,0,
14,8,1,16/10/2021,Lazio,Inter,51,Inter,2697,False,1802,Matteo Darmian,19352,D,57,Pepe Reina,78,Lazio,1620,14.2,52.8,14,7,1,assisted,head,0,
13,8,1,16/10/2021,Lazio,Inter,52,Lazio,2699,True,1620,Ciro Immobile,45923,F,87,Samir Handanović,86,Inter,1802,13.7,30.1,19,44,-1,assisted,strongFoot,0,
12,8,1,16/10/2021,Lazio,Inter,60,Lazio,2699,True,1620,Sergej Milinković-Savić,331447,M,78,Samir Handanović,86,Inter,1802,24.4,64.3,26,21,-1,assisted,strongFoot,0,
11,8,1,16/10/2021,Lazio,Inter,62,Lazio,2699,True,1620,Patric,217784,D,51,Samir Handanović,86,Inter,1802,9.3,57.9,10,30,-1,corner,head,0,
10,8,1,16/10/2021,Lazio,Inter,64,Lazio,2699,True,1620,Ciro Immobile,45923,F,87,Samir Handanović,86,Inter,1802,11.5,50.0,11,0,-1,penalty,strongFoot,1,
9,8,1,16/10/2021,Lazio,Inter,72,Lazio,2699,True,1620,Pedro,35428,F,73,Samir Handanović,86,Inter,1802,10.4,30.5,16,51,0,assisted,weakFoot,0,
8,8,1,16/10/2021,Lazio,Inter,73,Inter,2697,False,1802,Federico Dimarco,284361,M,60,Pepe Reina,78,Lazio,1620,12.9,33.6,17,40,0,assisted,strongFoot,0,
7,8,1,16/10/2021,Lazio,Inter,77,Inter,2697,False,1802,Federico Dimarco,284361,M,60,Pepe Reina,78,Lazio,1620,19.5,54.8,19,9,0,regular,strongFoot,0,
6,8,1,16/10/2021,Lazio,Inter,77,Inter,2697,False,1802,Nicolò Barella,363856,M,70,Pepe Reina,78,Lazio,1620,19.8,37.5,21,23,0,regular,strongFoot,0,
5,8,1,16/10/2021,Lazio,Inter,81,Inter,2697,False,1802,Lautaro Martínez,823984,F,81,Pepe Reina,78,Lazio,1620,23.1,53.2,23,5,0,assisted,strongFoot,0,
4,8,1,16/10/2021,Lazio,Inter,81,Lazio,2699,True,1620,Ciro Immobile,45923,F,87,Samir Handanović,86,Inter,1802,10.0,38.8,12,37,0,assisted,weakFoot,0,
3,8,1,16/10/2021,Lazio,Inter,81,Lazio,2699,True,1620,Felipe Anderson,152276,M,73,Samir Handanović,86,Inter,1802,7.7,53.6,8,17,0,regular,weakFoot,1,
2,8,1,16/10/2021,Lazio,Inter,90,Lazio,2699,True,1620,Ciro Immobile,45923,F,87,Samir Handanović,86,Inter,1802,14.8,28.3,20,44,1,assisted,strongFoot,0,
1,8,1,16/10/2021,Lazio,Inter,90,Lazio,2699,True,1620,Sergej Milinković-Savić,331447,M,78,Samir Handanović,86,Inter,1802,7.3,48.9,7,5,1,set-piece,head,1,
0,8,1,16/10/2021,Lazio,Inter,90,Inter,2697,False,1802,Stefan de Vrij,91046,D,41,Pepe Reina,78,Lazio,1620,13.4,65.8,17,38,-2,regular,strongFoot,0,
27,8,2,16/10/2021,AC Milan,Hellas Verona,3,Hellas Verona,2701,False,1391,Ivan Ilić,877371,M,63,Ciprian Tătărușanu,77,AC Milan,1715,14.2,65.8,17,37,0,assisted,strongFoot,0,
26,8,2,16/10/2021,AC Milan,Hellas Verona,7,Hellas Verona,2701,False,1391,Gianluca Caprari,148458,F,69,Ciprian Tătărușanu,77,AC Milan,1715,13.0,51.8,13,5,0,assisted,strongFoot,1,
25,8,2,16/10/2021,AC Milan,Hellas Verona,9,AC Milan,2692,True,1715,Daniel Maldini,970928,F,51,Lorenzo Montipò,74,Hellas Verona,1391,11.2,57.3,12,23,-1,assisted,strongFoot,0,
24,8,2,16/10/2021,AC Milan,Hellas Verona,15,Hellas Verona,2701,False,1391,Nikola Kalinić,31273,F,73,Ciprian Tătărușanu,77,AC Milan,1715,4.3,45.4,5,36,1,assisted,strongFoot,0,
23,8,2,16/10/2021,AC Milan,Hellas Verona,24,Hellas Verona,2701,False,1391,Antonín Barák,330705,M,74,Ciprian Tătărușanu,77,AC Milan,1715,11.5,50.0,11,0,1,penalty,strongFoot,1,
22,8,2,16/10/2021,AC Milan,Hellas Verona,27,AC Milan,2692,True,1715,Davide Calabria,318607,D,50,Lorenzo Montipò,74,Hellas Verona,1391,19.9,53.9,20,7,-2,assisted,strongFoot,0,
21,8,2,16/10/2021,AC Milan,Hellas Verona,30,AC Milan,2692,True,1715,Alexis Saelemaekers,901891,M,65,Lorenzo Montipò,74,Hellas Verona,1391,20.4,37.1,22,23,-2,assisted,strongFoot,0,
20,8,2,16/10/2021,AC Milan,Hellas Verona,31,AC Milan,2692,True,1715,Ante Rebić,152769,M,82,Lorenzo Montipò,74,Hellas Verona,1391,26.4,56.3,26,9,-2,assisted,strongFoot,0,
19,8,2,16/10/2021,AC Milan,Hellas Verona,41,AC Milan,2692,True,1715,Fodé Ballo-Touré,788170,D,50,Lorenzo Montipò,74,Hellas Verona,1391,18.7,25.3,25,41,-2,corner,strongFoot,0,
18,8,2,16/10/2021,AC Milan,Hellas Verona,45,AC Milan,2692,True,1715,Rafael Leão,851284,F,72,Lorenzo Montipò,74,Hellas Verona,1391,26.6,43.1,27,10,-2,assisted,weakFoot,0,
17,8,2,16/10/2021,AC Milan,Hellas Verona,45,AC Milan,2692,True,1715,Rafael Leão,851284,F,72,Lorenzo Montipò,74,Hellas Verona,1391,10.9,51.8,10,6,-2,set-piece,head,0,
16,8,2,16/10/2021,AC Milan,Hellas Verona,46,Hellas Verona,2701,False,1391,Davide Faraoni,32040,D,70,Ciprian Tătărușanu,77,AC Milan,1715,22.4,66.2,24,26,2,assisted,strongFoot,0,
15,8,2,16/10/2021,AC Milan,Hellas Verona,51,AC Milan,2692,True,1715,Davide Calabria,318607,D,50,Lorenzo Montipò,74,Hellas Verona,1391,18.4,71.5,23,38,-2,assisted,weakFoot,0,
14,8,2,16/10/2021,AC Milan,Hellas Verona,55,AC Milan,2692,True,1715,Davide Calabria,318607,D,50,Lorenzo Montipò,74,Hellas Verona,1391,15.7,53.2,15,7,-2,assisted,weakFoot,0,
13,8,2,16/10/2021,AC Milan,Hellas Verona,56,AC Milan,2692,True,1715,Rafael Leão,851284,F,72,Lorenzo Montipò,74,Hellas Verona,1391,13.1,32.2,17,42,-2,assisted,weakFoot,0,
12,8,2,16/10/2021,AC Milan,Hellas Verona,58,AC Milan,2692,True,1715,Davide Calabria,318607,D,50,Lorenzo Montipò,74,Hellas Verona,1391,26.4,51.5,26,2,-2,corner,strongFoot,0,
11,8,2,16/10/2021,AC Milan,Hellas Verona,59,AC Milan,2692,True,1715,Olivier Giroud,39070,F,79,Lorenzo Montipò,74,Hellas Verona,1391,7.1,49.9,7,0,-2,corner,head,1,
10,8,2,16/10/2021,AC Milan,Hellas Verona,64,AC Milan,2692,True,1715,Olivier Giroud,39070,F,79,Lorenzo Montipò,74,Hellas Verona,1391,8.9,47.0,9,12,-1,assisted,head,0,
9,8,2,16/10/2021,AC Milan,Hellas Verona,69,Hellas Verona,2701,False,1391,Antonín Barák,330705,M,74,Ciprian Tătărușanu,77,AC Milan,1715,14.3,42.8,15,18,1,regular,strongFoot,0,
8,8,2,16/10/2021,AC Milan,Hellas Verona,69,AC Milan,2692,True,1715,Rafael Leão,851284,F,72,Lorenzo Montipò,74,Hellas Verona,1391,14.4,31.9,18,40,-1,assisted,strongFoot,0,
7,8,2,16/10/2021,AC Milan,Hellas Verona,73,AC Milan,2692,True,1715,Franck Kessié,359226,M,73,Lorenzo Montipò,74,Hellas Verona,1391,21.9,54.2,22,7,-1,regular,strongFoot,0,
6,8,2,16/10/2021,AC Milan,Hellas Verona,76,AC Milan,2692,True,1715,Franck Kessié,359226,M,73,Lorenzo Montipò,74,Hellas Verona,1391,11.5,50.0,11,0,-1,penalty,strongFoot,1,
5,8,2,16/10/2021,AC Milan,Hellas Verona,78,AC Milan,2692,True,1715,Koray Günter,138165,D,31,Lorenzo Montipò,74,Hellas Verona,1391,4.7,51.5,4,12,0,regular,strongFoot,1,
4,8,2,16/10/2021,AC Milan,Hellas Verona,81,Hellas Verona,2701,False,1391,Antonín Barák,330705,M,74,Ciprian Tătărușanu,77,AC Milan,1715,5.0,65.3,11,64,-1,corner,strongFoot,0,
3,8,2,16/10/2021,AC Milan,Hellas Verona,81,Hellas Verona,2701,False,1391,Davide Faraoni,32040,D,70,Ciprian Tătărușanu,77,AC Milan,1715,9.5,55.4,10,21,-1,corner,head,0,
2,8,2,16/10/2021,AC Milan,Hellas Verona,85,AC Milan,2692,True,1715,Zlatan Ibrahimović,2089,F,86,Lorenzo Montipò,74,Hellas Verona,1391,15.4,38.6,17,26,1,fast-break,weakFoot,0,
1,8,2,16/10/2021,AC Milan,Hellas Verona,90,Hellas Verona,2701,False,1391,Giovanni Simeone,341143,F,73,Ciprian Tătărușanu,77,AC Milan,1715,5.3,61.6,9,56,-1,corner,head,0,
0,8,2,16/10/2021,AC Milan,Hellas Verona,90,Hellas Verona,2701,False,1391,Matteo Cancellieri,1017649,F,61,Ciprian Tătărușanu,77,AC Milan,1715,18.7,28.4,23,38,-1,regular,strongFoot,0,
28,8,3,17/10/2021,Cagliari,Sampdoria,2,Cagliari,2719,True,1354,Martín Cáceres,28186,D,51,Emil Audero,78,Sampdoria,1354,13.0,69.7,18,45,0,corner,strongFoot,0,
27,8,3,17/10/2021,Cagliari,Sampdoria,3,Cagliari,2719,True,1354,Răzvan Marin,279563,M,73,Emil Audero,78,Sampdoria,1354,21.8,67.8,24,29,0,corner,strongFoot,0,
26,8,3,17/10/2021,Cagliari,Sampdoria,4,Cagliari,2719,True,1354,Dalbert,385386,D,56,Emil Audero,78,Sampdoria,1354,11.5,38.6,13,33,0,regular,strongFoot,0,
25,8,3,17/10/2021,Cagliari,Sampdoria,4,Cagliari,2719,True,1354,João Pedro Galvão,123208,F,77,Emil Audero,78,Sampdoria,1354,2.0,57.1,5,67,0,assisted,head,1,
24,8,3,17/10/2021,Cagliari,Sampdoria,12,Sampdoria,2711,False,1354,Antonio Candreva,27982,F,78,Alessio Cragno,81,Cagliari,1354,15.1,39.6,16,25,-1,fast-break,strongFoot,0,
23,8,3,17/10/2021,Cagliari,Sampdoria,15,Sampdoria,2711,False,1354,Adrien Silva,30127,M,72,Alessio Cragno,81,Cagliari,1354,22.6,53.0,22,5,-1,corner,strongFoot,0,
22,8,3,17/10/2021,Cagliari,Sampdoria,21,Sampdoria,2711,False,1354,Manolo Gabbiadini,53816,F,78,Alessio Cragno,81,Cagliari,1354,19.8,61.6,21,21,-1,assisted,weakFoot,0,
21,8,3,17/10/2021,Cagliari,Sampdoria,21,Sampdoria,2711,False,1354,Fabio Quagliarella,11621,F,83,Alessio Cragno,81,Cagliari,1354,20.1,47.4,20,5,-1,assisted,strongFoot,0,
20,8,3,17/10/2021,Cagliari,Sampdoria,26,Sampdoria,2711,False,1354,Omar Colley,238408,D,31,Alessio Cragno,81,Cagliari,1354,8.8,36.9,12,45,-1,corner,head,0,
19,8,3,17/10/2021,Cagliari,Sampdoria,28,Sampdoria,2711,False,1354,Fabio Quagliarella,11621,F,83,Alessio Cragno,81,Cagliari,1354,11.7,47.2,11,9,-1,assisted,head,0,
18,8,3,17/10/2021,Cagliari,Sampdoria,37,Sampdoria,2711,False,1354,Kristoffer Askildsen,954855,M,50,Alessio Cragno,81,Cagliari,1354,5.4,59.6,8,50,-1,corner,head,0,
17,8,3,17/10/2021,Cagliari,Sampdoria,46,Cagliari,2719,True,1354,Răzvan Marin,279563,M,73,Emil Audero,78,Sampdoria,1354,13.8,68.4,18,42,1,assisted,weakFoot,0,
16,8,3,17/10/2021,Cagliari,Sampdoria,48,Sampdoria,2711,False,1354,Manolo Gabbiadini,53816,F,78,Alessio Cragno,81,Cagliari,1354,5.7,41.7,8,44,-1,assisted,strongFoot,0,
15,8,3,17/10/2021,Cagliari,Sampdoria,53,Cagliari,2719,True,1354,Nahitan Nández,589620,M,66,Emil Audero,78,Sampdoria,1354,29.8,71.3,33,25,1,assisted,strongFoot,0,
14,8,3,17/10/2021,Cagliari,Sampdoria,56,Sampdoria,2711,False,1354,Adrien Silva,30127,M,72,Alessio Cragno,81,Cagliari,1354,25.6,46.2,25,5,-1,regular,strongFoot,0,
13,8,3,17/10/2021,Cagliari,Sampdoria,56,Sampdoria,2711,False,1354,Fabio Quagliarella,11621,F,83,Alessio Cragno,81,Cagliari,1354,9.3,54.8,9,19,-1,assisted,head,0,
12,8,3,17/10/2021,Cagliari,Sampdoria,63,Cagliari,2719,True,1354,Keita Baldé,317699,F,73,Emil Audero,78,Sampdoria,1354,14.1,48.9,14,3,1,regular,strongFoot,0,
11,8,3,17/10/2021,Cagliari,Sampdoria,64,Cagliari,2719,True,1354,Răzvan Marin,279563,M,73,Emil Audero,78,Sampdoria,1354,22.4,37.7,23,20,1,assisted,strongFoot,0,
10,8,3,17/10/2021,Cagliari,Sampdoria,65,Cagliari,2719,True,1354,Keita Baldé,317699,F,73,Emil Audero,78,Sampdoria,1354,4.9,40.9,7,51,1,assisted,strongFoot,0,
9,8,3,17/10/2021,Cagliari,Sampdoria,66,Cagliari,2719,True,1354,Alessandro Deiola,328109,M,62,Emil Audero,78,Sampdoria,1354,28.3,39.2,29,14,1,assisted,strongFoot,0,
8,8,3,17/10/2021,Cagliari,Sampdoria,72,Sampdoria,2711,False,1354,Valerio Verre,139267,M,73,Alessio Cragno,81,Cagliari,1354,18.2,31.6,22,34,-1,corner,weakFoot,0,
7,8,3,17/10/2021,Cagliari,Sampdoria,74,Cagliari,2719,True,1354,Martín Cáceres,28186,D,51,Emil Audero,78,Sampdoria,1354,19.1,53.8,19,7,1,set-piece,strongFoot,1,
6,8,3,17/10/2021,Cagliari,Sampdoria,79,Sampdoria,2711,False,1354,Omar Colley,238408,D,31,Alessio Cragno,81,Cagliari,1354,8.1,61.6,11,44,-2,corner,head,0,
5,8,3,17/10/2021,Cagliari,Sampdoria,82,Sampdoria,2711,False,1354,Morten Thorsby,280991,M,60,Alessio Cragno,81,Cagliari,1354,7.7,49.9,7,0,-2,corner,head,1,
4,8,3,17/10/2021,Cagliari,Sampdoria,84,Sampdoria,2711,False,1354,Fabio Quagliarella,11621,F,83,Alessio Cragno,81,Cagliari,1354,28.5,50.1,28,0,-1,regular,strongFoot,0,
3,8,3,17/10/2021,Cagliari,Sampdoria,89,Sampdoria,2711,False,1354,Omar Colley,238408,D,31,Alessio Cragno,81,Cagliari,1354,4.4,47.2,4,23,-1,assisted,head,0,
2,8,3,17/10/2021,Cagliari,Sampdoria,90,Sampdoria,2711,False,1354,Francesco Caputo,43905,F,78,Alessio Cragno,81,Cagliari,1354,8.1,49.9,8,0,-1,assisted,strongFoot,0,
1,8,3,17/10/2021,Cagliari,Sampdoria,90,Cagliari,2719,True,1354,João Pedro Galvão,123208,F,77,Emil Audero,78,Sampdoria,1354,9.8,55.9,10,22,1,assisted,strongFoot,1,
0,8,3,17/10/2021,Cagliari,Sampdoria,90,Sampdoria,2711,False,1354,Valerio Verre,139267,M,73,Alessio Cragno,81,Cagliari,1354,50.4,50.9,50,0,-2,regular,weakFoot,0,
34,8,4,17/10/2021,Empoli,Atalanta,4,Atalanta,2686,False,1771,Luis Muriel,119242,F,83,Guglielmo Vicario,71,Empoli,1519,13.2,55.5,13,15,0,assisted,strongFoot,0,
33,8,4,17/10/2021,Empoli,Atalanta,5,Atalanta,2686,False,1771,Mario Pašalić,190437,M,74,Guglielmo Vicario,71,Empoli,1519,7.6,58.8,9,38,0,corner,head,0,
32,8,4,17/10/2021,Empoli,Atalanta,7,Empoli,2705,True,1519,Liam Henderson,287573,M,59,Juan Musso,81,Atalanta,1771,13.1,48.1,13,5,0,assisted,strongFoot,0,
31,8,4,17/10/2021,Empoli,Atalanta,9,Atalanta,2686,False,1771,Joakim Mæhle,842364,D,55,Guglielmo Vicario,71,Empoli,1519,24.4,47.5,24,3,0,assisted,strongFoot,0,
30,8,4,17/10/2021,Empoli,Atalanta,10,Atalanta,2686,False,1771,Davide Zappacosta,132318,M,65,Guglielmo Vicario,71,Empoli,1519,18.4,53.8,18,7,0,corner,strongFoot,0,
29,8,4,17/10/2021,Empoli,Atalanta,11,Atalanta,2686,False,1771,Josip Iličić,41270,F,85,Guglielmo Vicario,71,Empoli,1519,7.5,56.9,8,32,0,assisted,weakFoot,1,
28,8,4,17/10/2021,Empoli,Atalanta,16,Atalanta,2686,False,1771,Mario Pašalić,190437,M,74,Guglielmo Vicario,71,Empoli,1519,7.4,46.1,7,19,1,assisted,strongFoot,0,
27,8,4,17/10/2021,Empoli,Atalanta,19,Atalanta,2686,False,1771,Luis Muriel,119242,F,83,Guglielmo Vicario,71,Empoli,1519,4.7,32.4,12,68,1,assisted,weakFoot,0,
26,8,4,17/10/2021,Empoli,Atalanta,20,Atalanta,2686,False,1771,Luis Muriel,119242,F,83,Guglielmo Vicario,71,Empoli,1519,14.9,17.9,26,55,1,corner,strongFoot,0,
25,8,4,17/10/2021,Empoli,Atalanta,26,Atalanta,2686,False,1771,Josip Iličić,41270,F,85,Guglielmo Vicario,71,Empoli,1519,16.9,61.6,18,25,1,assisted,strongFoot,1,
24,8,4,17/10/2021,Empoli,Atalanta,29,Atalanta,2686,False,1771,Teun Koopmeiners,803033,M,71,Guglielmo Vicario,71,Empoli,1519,19.9,46.7,20,6,2,assisted,strongFoot,0,
23,8,4,17/10/2021,Empoli,Atalanta,30,Empoli,2705,True,1519,Federico Di Francesco,320979,M,69,Juan Musso,81,Atalanta,1771,13.9,64.9,17,36,-2,assisted,strongFoot,1,
22,8,4,17/10/2021,Empoli,Atalanta,33,Empoli,2705,True,1519,Liam Henderson,287573,M,59,Juan Musso,81,Atalanta,1771,22.4,63.9,24,22,-1,assisted,strongFoot,0,
