round,game_index,date,home_team,away_team,minute,team,teamId,isHome,eloTeam,player,playerId,position,rating,keeper,keeperRating,opponent,eloOpponent,x,y,distance,angle,goal_difference,situation,body_part,goal,xg
24,2,08/02/2025,Empoli,AC Milan,45,AC Milan,2692,False,1747,Theo Hernández,788027,D,76,Devis Vásquez,70,Empoli,1369,19.4,30.3,23,34,0,free-kick,strongFoot,0,0.051703229546547
24,2,08/02/2025,Empoli,AC Milan,51,AC Milan,2692,False,1747,Rafael Leão,851284,F,78,Devis Vásquez,70,Empoli,1369,15.8,53.1,15,7,0,regular,weakFoot,0,0.049886908382177
24,2,08/02/2025,Empoli,AC Milan,52,AC Milan,2692,False,1747,Strahinja Pavlović,965893,D,42,Devis Vásquez,70,Empoli,1369,25.1,28.9,28,29,0,assisted,strongFoot,0,0.020709240809083
24,2,08/02/2025,Empoli,AC Milan,53,AC Milan,2692,False,1747,Tijjani Reijnders,893549,M,74,Devis Vásquez,70,Empoli,1369,13.9,30.1,19,44,0,assisted,strongFoot,0,0.02081167884171
24,2,08/02/2025,Empoli,AC Milan,57,Empoli,2705,True,1369,Luca Marianucci,1165371,D,25,Mike Maignan,87,AC Milan,1747,9.8,50.3,9,1,0,set-piece,strongFoot,0,0.17158980667591
24,2,08/02/2025,Empoli,AC Milan,57,Empoli,2705,True,1369,Luca Marianucci,1165371,D,25,Mike Maignan,87,AC Milan,1747,2.9,59.3,6,65,0,set-piece,strongFoot,0,0.09469299018383
24,2,08/02/2025,Empoli,AC Milan,58,Empoli,2705,True,1369,Sebastiano Esposito,965008,F,73,Mike Maignan,87,AC Milan,1747,23.1,56.6,23,10,0,regular,strongFoot,0,0.02431596070528
24,2,08/02/2025,Empoli,AC Milan,59,AC Milan,2692,False,1747,Rafael Leão,851284,F,78,Devis Vásquez,70,Empoli,1369,9.7,31.6,15,52,0,assisted,strongFoot,0,0.030184868723154
24,2,08/02/2025,Empoli,AC Milan,60,AC Milan,2692,False,1747,Rafael Leão,851284,F,78,Devis Vásquez,70,Empoli,1369,14.9,33.0,18,37,0,fast-break,weakFoot,0,0.036803994327784
24,2,08/02/2025,Empoli,AC Milan,61,AC Milan,2692,False,1747,João Félix,851671,F,78,Devis Vásquez,70,Empoli,1369,7.7,56.9,9,31,0,corner,strongFoot,0,0.11345491558313
24,2,08/02/2025,Empoli,AC Milan,67,AC Milan,2692,False,1747,Christian Pulišić,817957,F,81,Devis Vásquez,70,Empoli,1369,18.5,62.6,20,24,0,corner,weakFoot,0,0.033956337720156
24,2,08/02/2025,Empoli,AC Milan,68,AC Milan,2692,False,1747,Rafael Leão,851284,F,78,Devis Vásquez,70,Empoli,1369,3.6,42.2,6,55,0,assisted,head,1,0.1121561601758
24,2,08/02/2025,Empoli,AC Milan,72,AC Milan,2692,False,1747,João Félix,851671,F,78,Devis Vásquez,70,Empoli,1369,18.4,51.0,18,2,1,assisted,strongFoot,0,0.062746204435825
24,2,08/02/2025,Empoli,AC Milan,72,AC Milan,2692,False,1747,Santiago Giménez,892141,F,79,Devis Vásquez,70,Empoli,1369,12.1,55.5,12,17,1,assisted,head,0,0.038518983870745
24,2,08/02/2025,Empoli,AC Milan,75,AC Milan,2692,False,1747,João Félix,851671,F,78,Devis Vásquez,70,Empoli,1369,8.2,56.1,9,26,1,corner,head,0,0.044704027473927
24,2,08/02/2025,Empoli,AC Milan,76,AC Milan,2692,False,1747,Santiago Giménez,892141,F,79,Devis Vásquez,70,Empoli,1369,14.9,56.9,15,17,1,fast-break,strongFoot,1,0.16757652163506
24,2,08/02/2025,Empoli,AC Milan,82,AC Milan,2692,False,1747,João Félix,851671,F,78,Devis Vásquez,70,Empoli,1369,9.2,60.2,11,37,2,assisted,strongFoot,0,0.47025045752525
24,2,08/02/2025,Empoli,AC Milan,88,Empoli,2705,True,1369,Ismael Konate,1397346,F,54,Mike Maignan,87,AC Milan,1747,15.4,54.6,15,11,-2,assisted,strongFoot,0,0.10312692075968
24,2,08/02/2025,Empoli,AC Milan,90,Empoli,2705,True,1369,Saba Goglichidze,1126175,D,24,Mike Maignan,87,AC Milan,1747,8.6,50.3,8,1,-2,corner,head,0,0.055659152567387
24,3,08/02/2025,Torino,Genoa,3,Genoa,2713,False,1449,Johan Vásquez,889785,D,32,Vanja Milinković-Savić,77,Torino,1523,8.8,55.2,9,21,0,set-piece,head,0,0.07425644248724
24,3,08/02/2025,Torino,Genoa,7,Torino,2696,True,1523,Nikola Vlašić,357596,M,75,Nicola Leali,71,Genoa,1449,19.6,37.6,21,23,0,corner,strongFoot,0,0.05621787160635
24,3,08/02/2025,Torino,Genoa,7,Torino,2696,True,1523,Nikola Vlašić,357596,M,75,Nicola Leali,71,Genoa,1449,14.6,70.4,20,43,0,assisted,strongFoot,0,0.033431779593229
24,3,08/02/2025,Torino,Genoa,8,Torino,2696,True,1523,Borna Sosa,357584,M,51,Nicola Leali,71,Genoa,1449,10.0,42.5,11,27,0,assisted,weakFoot,0,0.19265720248222
24,3,08/02/2025,Torino,Genoa,27,Torino,2696,True,1523,Nikola Vlašić,357596,M,75,Nicola Leali,71,Genoa,1449,17.3,37.4,19,26,0,fast-break,weakFoot,0,0.075186051428318
24,3,08/02/2025,Torino,Genoa,41,Genoa,2713,False,1449,Vitinha,1093695,F,74,Vanja Milinković-Savić,77,Torino,1523,9.3,73.9,18,60,0,fast-break,strongFoot,0,0.018388740718365
24,3,08/02/2025,Torino,Genoa,42,Torino,2696,True,1523,Yann Karamoh,802149,F,68,Nicola Leali,71,Genoa,1449,9.7,31.7,15,52,0,assisted,strongFoot,0,0.053730882704258
24,3,08/02/2025,Torino,Genoa,45,Torino,2696,True,1523,Morten Thorsby,280991,M,61,Nicola Leali,71,Genoa,1449,3.7,48.9,3,11,0,corner,head,1,
24,3,08/02/2025,Torino,Genoa,52,Genoa,2713,False,1449,Junior Messias,888219,F,72,Vanja Milinković-Savić,77,Torino,1523,27.9,57.0,28,9,-1,regular,strongFoot,0,0.020525127649307
24,3,08/02/2025,Torino,Genoa,53,Torino,2696,True,1523,Valentino Lazaro,233826,M,66,Nicola Leali,71,Genoa,1449,20.0,65.6,22,27,1,regular,weakFoot,0,0.027606735005975
24,3,08/02/2025,Torino,Genoa,55,Torino,2696,True,1523,Che Adams,773409,F,76,Nicola Leali,71,Genoa,1449,9.7,67.1,15,50,1,assisted,strongFoot,0,0.074020072817802
24,3,08/02/2025,Torino,Genoa,57,Torino,2696,True,1523,Gvidas Gineitis,1030829,M,57,Nicola Leali,71,Genoa,1449,20.8,35.1,23,25,1,corner,strongFoot,0,0.010790352709591
24,3,08/02/2025,Torino,Genoa,67,Genoa,2713,False,1449,Alessandro Zanoli,922928,M,38,Vanja Milinković-Savić,77,Torino,1523,9.6,67.5,15,51,-1,assisted,strongFoot,0,0.035767190158367
24,3,08/02/2025,Torino,Genoa,68,Genoa,2713,False,1449,Andrea Pinamonti,826198,F,75,Vanja Milinković-Savić,77,Torino,1523,12.0,64.0,15,38,-1,assisted,strongFoot,1,0.078150860965252
24,3,08/02/2025,Torino,Genoa,84,Genoa,2713,False,1449,Alessandro Zanoli,922928,M,38,Vanja Milinković-Savić,77,Torino,1523,14.3,53.7,14,9,0,corner,strongFoot,0,0.081457711756229
24,3,08/02/2025,Torino,Genoa,85,Torino,2696,True,1523,Samuele Ricci,930189,M,54,Nicola Leali,71,Genoa,1449,26.2,47.4,26,3,0,regular,strongFoot,0,0.034652560949326
24,3,08/02/2025,Torino,Genoa,90,Torino,2696,True,1523,Cesare Casadei,1016788,M,69,Nicola Leali,71,Genoa,1449,4.3,45.9,5,32,0,corner,other,0,0.15054766833782
24,4,09/02/2025,Venezia,AS Roma,6,AS Roma,2702,False,1655,Gianluca Mancini,611210,D,49,Ionuț Radu,72,Venezia,1369,11.3,61.2,13,33,0,corner,strongFoot,0,0.075907029211521
24,4,09/02/2025,Venezia,AS Roma,6,AS Roma,2702,False,1655,Paulo Dybala,256219,F,85,Ionuț Radu,72,Venezia,1369,6.1,27.4,16,68,0,assisted,strongFoot,0,0.030412554740906
24,4,09/02/2025,Venezia,AS Roma,6,AS Roma,2702,False,1655,Artem Dovbyk,798820,F,83,Ionuț Radu,72,Venezia,1369,8.1,51.6,8,7,0,corner,weakFoot,0,0.10340140014887
24,4,09/02/2025,Venezia,AS Roma,13,Venezia,2688,True,1369,John Yeboah,879802,F,60,Mile Svilar,77,AS Roma,1655,13.5,46.8,13,9,0,assisted,strongFoot,0,0.073275938630104
24,4,09/02/2025,Venezia,AS Roma,16,AS Roma,2702,False,1655,Artem Dovbyk,798820,F,83,Ionuț Radu,72,Venezia,1369,14.2,51.3,14,3,0,assisted,strongFoot,0,0.14259198307991
24,4,09/02/2025,Venezia,AS Roma,21,Venezia,2688,True,1369,John Yeboah,879802,F,60,Mile Svilar,77,AS Roma,1655,20.8,69.3,24,32,0,corner,strongFoot,0,0.018226457759738
24,4,09/02/2025,Venezia,AS Roma,26,AS Roma,2702,False,1655,Bryan Cristante,186855,M,73,Ionuț Radu,72,Venezia,1369,21.0,60.9,22,19,0,assisted,strongFoot,0,0.05086799710989
24,4,09/02/2025,Venezia,AS Roma,30,AS Roma,2702,False,1655,Gianluca Mancini,611210,D,49,Ionuț Radu,72,Venezia,1369,6.4,50.1,6,0,0,set-piece,head,0,0.18970113992691
24,4,09/02/2025,Venezia,AS Roma,30,AS Roma,2702,False,1655,Lucas Gourna-Douath,1012657,M,50,Ionuț Radu,72,Venezia,1369,13.6,65.6,17,37,0,set-piece,strongFoot,0,0.05177440866828
24,4,09/02/2025,Venezia,AS Roma,33,Venezia,2688,True,1369,Mikael Ellertsson,933203,M,68,Mile Svilar,77,AS Roma,1655,19.3,53.4,19,6,0,assisted,strongFoot,0,0.063653364777565
24,4,09/02/2025,Venezia,AS Roma,37,AS Roma,2702,False,1655,Artem Dovbyk,798820,F,83,Ionuț Radu,72,Venezia,1369,9.9,55.9,10,22,0,assisted,head,0,0.044770918786526
24,4,09/02/2025,Venezia,AS Roma,44,Venezia,2688,True,1369,Alessandro Marcandalli,1068885,D,29,Mile Svilar,77,AS Roma,1655,3.8,39.4,8,62,0,set-piece,head,0,0.045021004974842
24,4,09/02/2025,Venezia,AS Roma,51,Venezia,2688,True,1369,Daniel Fila,1088870,F,70,Mile Svilar,77,AS Roma,1655,9.3,34.6,14,48,0,regular,strongFoot,0,0.048067010939121
24,4,09/02/2025,Venezia,AS Roma,51,Venezia,2688,True,1369,Jay Idzes,933641,D,46,Mile Svilar,77,AS Roma,1655,6.0,49.9,6,0,0,corner,head,0,0.16858120262623
24,4,09/02/2025,Venezia,AS Roma,52,Venezia,2688,True,1369,Gianluca Busio,896180,M,63,Mile Svilar,77,AS Roma,1655,16.0,45.4,16,11,0,assisted,strongFoot,0,0.046280764043331
24,4,09/02/2025,Venezia,AS Roma,52,Venezia,2688,True,1369,Kike Pérez,857178,M,63,Mile Svilar,77,AS Roma,1655,19.5,48.6,19,2,0,regular,strongFoot,0,0.030672015622258
24,4,09/02/2025,Venezia,AS Roma,57,AS Roma,2702,False,1655,Paulo Dybala,256219,F,85,Ionuț Radu,72,Venezia,1369,11.5,50.0,11,0,0,penalty,strongFoot,1,0.7884
24,4,09/02/2025,Venezia,AS Roma,59,Venezia,2688,True,1369,Kike Pérez,857178,M,63,Mile Svilar,77,AS Roma,1655,4.6,38.8,8,58,-1,assisted,strongFoot,0,0.12587729096413
24,4,09/02/2025,Venezia,AS Roma,63,Venezia,2688,True,1369,Kike Pérez,857178,M,63,Mile Svilar,77,AS Roma,1655,20.2,36.1,22,25,-1,corner,strongFoot,0,0.01487525831908
24,4,09/02/2025,Venezia,AS Roma,65,Venezia,2688,True,1369,Daniel Fila,1088870,F,70,Mile Svilar,77,AS Roma,1655,22.6,51.0,22,1,-1,assisted,weakFoot,0,0.048882901668549
24,4,09/02/2025,Venezia,AS Roma,67,AS Roma,2702,False,1655,Gianluca Mancini,611210,D,49,Ionuț Radu,72,Venezia,1369,9.1,50.3,9,1,1,corner,head,0,0.052559889853001
24,4,09/02/2025,Venezia,AS Roma,67,AS Roma,2702,False,1655,Bryan Cristante,186855,M,73,Ionuț Radu,72,Venezia,1369,10.8,39.1,13,34,1,corner,strongFoot,0,0.064634472131729
24,4,09/02/2025,Venezia,AS Roma,74,AS Roma,2702,False,1655,Artem Dovbyk,798820,F,83,Ionuț Radu,72,Venezia,1369,8.9,28.7,16,58,1,assisted,strongFoot,0,0.015221651643515
24,4,09/02/2025,Venezia,AS Roma,77,Venezia,2688,True,1369,Alessio Zerbin,869888,M,67,Mile Svilar,77,AS Roma,1655,15.3,27.2,21,45,-1,assisted,strongFoot,0,0.027683705091476
24,4,09/02/2025,Venezia,AS Roma,81,AS Roma,2702,False,1655,Zeki Çelik,893008,D,58,Ionuț Radu,72,Venezia,1369,11.8,57.2,12,22,1,assisted,head,0,0.024383578449488
24,5,09/02/2025,Cagliari,Parma,1,Cagliari,2719,True,1368,Nicolas Viola,21608,M,72,Zion Suzuki,71,Parma,1301,8.2,59.9,10,39,0,assisted,head,0,0.029024949297309
24,5,09/02/2025,Cagliari,Parma,3,Cagliari,2719,True,1368,Nicolas Viola,21608,M,72,Zion Suzuki,71,Parma,1301,12.0,47.3,12,8,0,assisted,head,0,0.036977086216211
24,5,09/02/2025,Cagliari,Parma,9,Parma,2690,False,1301,Adrián Bernabé,934384,M,70,Elia Caprile,74,Cagliari,1368,26.0,41.1,26,13,0,free-kick,strongFoot,0,0.04857312887907
24,5,09/02/2025,Cagliari,Parma,11,Parma,2690,False,1301,Drissa Camara,958167,M,56,Elia Caprile,74,Cagliari,1368,12.9,39.3,14,29,0,assisted,strongFoot,0,0.098359785974026
24,5,09/02/2025,Cagliari,Parma,16,Cagliari,2719,True,1368,Gabriele Zappa,927304,D,56,Zion Suzuki,71,Parma,1301,18.2,54.6,18,9,0,assisted,weakFoot,0,0.079918473958969
24,5,09/02/2025,Cagliari,Parma,18,Cagliari,2719,True,1368,Roberto Piccoli,958982,F,71,Zion Suzuki,71,Parma,1301,13.5,46.8,13,9,0,assisted,head,0,0.02026417478919
24,5,09/02/2025,Cagliari,Parma,22,Cagliari,2719,True,1368,Mattia Felici,975811,F,62,Zion Suzuki,71,Parma,1301,5.6,31.3,13,66,0,assisted,weakFoot,0,0.03262846916914
24,5,09/02/2025,Cagliari,Parma,23,Cagliari,2719,True,1368,Yerry Mina,360396,D,49,Zion Suzuki,71,Parma,1301,2.9,57.3,5,59,0,corner,head,0,0.2987719476223
24,5,09/02/2025,Cagliari,Parma,25,Parma,2690,False,1301,Drissa Camara,958167,M,56,Elia Caprile,74,Cagliari,1368,8.5,34.0,13,52,0,assisted,weakFoot,0,0.053481329232454
24,5,09/02/2025,Cagliari,Parma,29,Cagliari,2719,True,1368,Nadir Zortea,928104,D,64,Zion Suzuki,71,Parma,1301,19.0,51.2,19,2,0,regular,strongFoot,0,0.089120268821716
24,5,09/02/2025,Cagliari,Parma,37,Cagliari,2719,True,1368,Nicolas Viola,21608,M,72,Zion Suzuki,71,Parma,1301,14.4,44.9,14,13,0,assisted,strongFoot,0,0.20099911093712
24,5,09/02/2025,Cagliari,Parma,45,Cagliari,2719,True,1368,Nicolas Viola,21608,M,72,Zion Suzuki,71,Parma,1301,4.9,34.8,11,64,0,regular,weakFoot,0,0.049355249851942
24,5,09/02/2025,Cagliari,Parma,51,Parma,2690,False,1301,Simon Sohm,909991,M,65,Elia Caprile,74,Cagliari,1368,7.3,51.2,7,6,0,assisted,head,0,0.35133358836174
24,5,09/02/2025,Cagliari,Parma,54,Parma,2690,False,1301,Ange-Yoan Bonny,1086223,F,73,Elia Caprile,74,Cagliari,1368,12.8,56.3,13,18,0,assisted,strongFoot,0,0.087897196412086
24,5,09/02/2025,Cagliari,Parma,57,Cagliari,2719,True,1368,Michel Adopo,928777,M,58,Zion Suzuki,71,Parma,1301,5.0,39.7,8,54,0,assisted,head,0,0.11270489543676
24,5,09/02/2025,Cagliari,Parma,57,Cagliari,2719,True,1368,Alessandro Vogliacco,807295,D,35,Zion Suzuki,71,Parma,1301,3.2,47.9,3,24,0,regular,other,1,
24,5,09/02/2025,Cagliari,Parma,59,Cagliari,2719,True,1368,Nadir Zortea,928104,D,64,Zion Suzuki,71,Parma,1301,18.9,67.9,22,32,1,assisted,strongFoot,0,0.044398587197065
24,5,09/02/2025,Cagliari,Parma,64,Cagliari,2719,True,1368,Mattia Felici,975811,F,62,Zion Suzuki,71,Parma,1301,6.0,33.6,12,61,1,assisted,strongFoot,0,0.076319314539433
24,5,09/02/2025,Cagliari,Parma,68,Parma,2690,False,1301,Emanuele Valeri,891346,M,69,Elia Caprile,74,Cagliari,1368,20.2,33.6,23,28,-1,set-piece,strongFoot,0,0.024193106219172
24,5,09/02/2025,Cagliari,Parma,70,Cagliari,2719,True,1368,Florinel Coman,794254,M,69,Zion Suzuki,71,Parma,1301,21.7,29.8,25,32,1,assisted,strongFoot,1,0.02996045537293
24,5,09/02/2025,Cagliari,Parma,76,Parma,2690,False,1301,Emanuele Valeri,891346,M,69,Elia Caprile,74,Cagliari,1368,23.8,47.9,23,3,-2,assisted,strongFoot,0,0.053900796920061
24,5,09/02/2025,Cagliari,Parma,78,Parma,2690,False,1301,Ange-Yoan Bonny,1086223,F,73,Elia Caprile,74,Cagliari,1368,10.7,31.6,16,49,-2,assisted,weakFoot,0,0.027322795242071
24,5,09/02/2025,Cagliari,Parma,78,Parma,2690,False,1301,Giovanni Leoni,1473137,D,26,Elia Caprile,74,Cagliari,1368,7.9,47.7,8,11,-2,corner,head,1,0.080194994807243
24,5,09/02/2025,Cagliari,Parma,87,Cagliari,2719,True,1368,Leonardo Pavoletti,132704,F,67,Zion Suzuki,71,Parma,1301,10.8,47.5,10,8,1,assisted,strongFoot,0,0.070716455578804
24,6,09/02/2025,Lazio,Monza,11,Lazio,2699,True,1712,Valentín Castellanos,877013,F,79,Semuel Pizzignacco,66,Monza,1369,28.5,45.5,28,6,0,assisted,strongFoot,0,0.01322603225708
24,6,09/02/2025,Lazio,Monza,13,Lazio,2699,True,1712,Alessio Romagnoli,227864,D,39,Semuel Pizzignacco,66,Monza,1369,10.1,43.8,10,22,0,corner,strongFoot,0,0.13991352915764
24,6,09/02/2025,Lazio,Monza,13,Lazio,2699,True,1712,Mattia Zaccagni,293581,F,77,Semuel Pizzignacco,66,Monza,1369,22.9,28.4,27,32,0,corner,strongFoot,0,0.021936107426882
24,6,09/02/2025,Lazio,Monza,16,Lazio,2699,True,1712,Mattia Zaccagni,293581,F,77,Semuel Pizzignacco,66,Monza,1369,9.9,47.6,10,9,0,assisted,head,0,0.058899816125631
24,6,09/02/2025,Lazio,Monza,18,Lazio,2699,True,1712,Valentín Castellanos,877013,F,79,Semuel Pizzignacco,66,Monza,1369,3.3,52.6,3,28,0,assisted,head,0,0.29889416694641
24,6,09/02/2025,Lazio,Monza,19,Lazio,2699,True,1712,Valentín Castellanos,877013,F,79,Semuel Pizzignacco,66,Monza,1369,14.7,48.2,14,4,0,fast-break,strongFoot,0,0.10999772697687
24,6,09/02/2025,Lazio,Monza,21,Lazio,2699,True,1712,Valentín Castellanos,877013,F,79,Semuel Pizzignacco,66,Monza,1369,14.2,33.9,17,37,0,corner,strongFoot,0,0.034932967275381
24,6,09/02/2025,Lazio,Monza,23,Lazio,2699,True,1712,Gustav Isaksen,976381,F,71,Semuel Pizzignacco,66,Monza,1369,25.9,68.1,28,25,0,assisted,strongFoot,0,0.015562418848276
24,6,09/02/2025,Lazio,Monza,23,Lazio,2699,True,1712,Mattéo Guendouzi,852404,M,70,Semuel Pizzignacco,66,Monza,1369,29.0,53.8,29,5,0,assisted,strongFoot,0,0.020671881735325
24,6,09/02/2025,Lazio,Monza,25,Lazio,2699,True,1712,Valentín Castellanos,877013,F,79,Semuel Pizzignacco,66,Monza,1369,7.4,33.8,13,56,0,assisted,head,0,0.019265731796622
24,6,09/02/2025,Lazio,Monza,26,Lazio,2699,True,1712,Valentín Castellanos,877013,F,79,Semuel Pizzignacco,66,Monza,1369,19.1,40.3,20,19,0,assisted,strongFoot,0,0.057541400194168
24,6,09/02/2025,Lazio,Monza,26,Lazio,2699,True,1712,Valentín Castellanos,877013,F,79,Semuel Pizzignacco,66,Monza,1369,9.2,42.1,10,30,0,assisted,head,0,0.043929062783718
24,6,09/02/2025,Lazio,Monza,30,Lazio,2699,True,1712,Mattia Zaccagni,293581,F,77,Semuel Pizzignacco,66,Monza,1369,13.1,29.8,18,46,0,assisted,strongFoot,0,0.043208688497543
24,6,09/02/2025,Lazio,Monza,31,Lazio,2699,True,1712,Adam Marušić,267619,D,66,Semuel Pizzignacco,66,Monza,1369,2.6,51.9,2,26,0,assisted,head,1,0.73848313093185
24,6,09/02/2025,Lazio,Monza,34,Lazio,2699,True,1712,Boulaye Dia,960080,F,80,Semuel Pizzignacco,66,Monza,1369,13.0,41.1,14,24,1,assisted,strongFoot,0,0.10855292528868
24,6,09/02/2025,Lazio,Monza,45,Lazio,2699,True,1712,Pedro,35428,F,71,Semuel Pizzignacco,66,Monza,1369,14.4,36.8,16,31,1,assisted,weakFoot,0,0.10374576598406
24,6,09/02/2025,Lazio,Monza,47,Lazio,2699,True,1712,Nuno Tavares,944973,D,66,Semuel Pizzignacco,66,Monza,1369,12.2,35.4,15,39,1,regular,weakFoot,0,0.054765336215496
24,6,09/02/2025,Lazio,Monza,49,Lazio,2699,True,1712,Pedro,35428,F,71,Semuel Pizzignacco,66,Monza,1369,19.7,53.2,19,6,1,assisted,weakFoot,0,0.03509858995676
24,6,09/02/2025,Lazio,Monza,51,Lazio,2699,True,1712,Gustav Isaksen,976381,F,71,Semuel Pizzignacco,66,Monza,1369,7.9,66.4,13,54,1,assisted,strongFoot,0,0.053250625729561
24,6,09/02/2025,Lazio,Monza,54,Lazio,2699,True,1712,Nuno Tavares,944973,D,66,Semuel Pizzignacco,66,Monza,1369,22.9,36.0,24,22,1,corner,weakFoot,0,0.019910834729671
24,6,09/02/2025,Lazio,Monza,54,Lazio,2699,True,1712,Adam Marušić,267619,D,66,Semuel Pizzignacco,66,Monza,1369,19.3,55.3,19,10,1,corner,strongFoot,0,0.031009806320071
24,6,09/02/2025,Lazio,Monza,57,Lazio,2699,True,1712,Pedro,35428,F,71,Semuel Pizzignacco,66,Monza,1369,14.1,45.3,14,12,1,assisted,weakFoot,1,0.40936869382858
24,6,09/02/2025,Lazio,Monza,63,Lazio,2699,True,1712,Valentín Castellanos,877013,F,79,Semuel Pizzignacco,66,Monza,1369,10.7,39.9,12,32,2,assisted,strongFoot,1,0.16099143028259
24,6,09/02/2025,Lazio,Monza,65,Monza,2729,False,1369,Pedro Pereira,807291,D,56,Ivan Provedel,83,Lazio,1712,13.3,67.7,17,42,-3,assisted,strongFoot,0,0.064308889210224
24,6,09/02/2025,Lazio,Monza,70,Lazio,2699,True,1712,Fisayo Dele-Bashiru,910121,M,71,Semuel Pizzignacco,66,Monza,1369,17.3,63.4,19,27,3,assisted,strongFoot,0,0.18531811237335
24,6,09/02/2025,Lazio,Monza,75,Monza,2729,False,1369,Georgios Kyriakopoulos,377302,D,58,Ivan Provedel,83,Lazio,1712,24.0,72.2,28,32,-3,free-kick,strongFoot,0,0.035535980015993
24,6,09/02/2025,Lazio,Monza,77,Lazio,2699,True,1712,Pedro,35428,F,71,Semuel Pizzignacco,66,Monza,1369,8.6,40.3,10,37,3,assisted,weakFoot,1,0.33779767155647
24,6,09/02/2025,Lazio,Monza,86,Monza,2729,False,1369,Stefano Sensi,294313,M,60,Ivan Provedel,83,Lazio,1712,11.5,50.0,11,0,-4,penalty,strongFoot,1,0.7884
24,6,09/02/2025,Lazio,Monza,88,Lazio,2699,True,1712,Fisayo Dele-Bashiru,910121,M,71,Semuel Pizzignacco,66,Monza,1369,9.2,37.2,12,43,3,assisted,weakFoot,1,0.071377359330654
24,7,09/02/2025,Lecce,Bologna,1,Lecce,2689,True,1369,Tete Morente,605374,F,69,Łukasz Skorupski,79,Bologna,1619,10.1,46.0,10,15,0,assisted,strongFoot,0,0.21689555048943
24,7,09/02/2025,Lecce,Bologna,6,Bologna,2685,False,1619,Santiago Castro,1116577,F,75,Wladimiro Falcone,80,Lecce,1369,15.1,54.6,15,11,0,assisted,weakFoot,0,0.11543156951666
24,7,09/02/2025,Lecce,Bologna,17,Bologna,2685,False,1619,Lorenzo De Silvestri,14718,D,66,Wladimiro Falcone,80,Lecce,1369,8.0,52.1,8,10,0,corner,head,0,0.072832144796848
24,7,09/02/2025,Lecce,Bologna,18,Lecce,2689,True,1369,Þórir Jóhann Helgason,886628,M,62,Łukasz Skorupski,79,Bologna,1619,14.5,48.5,14,4,0,assisted,strongFoot,0,0.12407218664885
24,7,09/02/2025,Lecce,Bologna,21,Bologna,2685,False,1619,Lorenzo De Silvestri,14718,D,66,Wladimiro Falcone,80,Lecce,1369,9.1,52.1,9,8,0,corner,head,0,0.046773862093687
24,7,09/02/2025,Lecce,Bologna,42,Lecce,2689,True,1369,Frédéric Guilbert,372430,D,45,Łukasz Skorupski,79,Bologna,1619,26.2,50.7,26,1,0,set-piece,strongFoot,0,0.020956795662642
24,7,09/02/2025,Lecce,Bologna,46,Bologna,2685,False,1619,Tommaso Pobega,928796,M,75,Wladimiro Falcone,80,Lecce,1369,24.8,49.5,24,0,0,regular,strongFoot,0,0.014596130698919
24,7,09/02/2025,Lecce,Bologna,59,Bologna,2685,False,1619,Remo Freuler,115516,M,71,Wladimiro Falcone,80,Lecce,1369,23.7,42.5,24,12,0,assisted,strongFoot,0,0.027931027114391
24,7,09/02/2025,Lecce,Bologna,69,Bologna,2685,False,1619,Santiago Castro,1116577,F,75,Wladimiro Falcone,80,Lecce,1369,8.3,54.2,8,18,0,set-piece,strongFoot,0,0.17092654109001
24,7,09/02/2025,Lecce,Bologna,77,Lecce,2689,True,1369,Federico Baschirotto,786175,D,52,Łukasz Skorupski,79,Bologna,1619,11.0,51.1,11,3,0,corner,head,0,0.026047332212329
24,7,09/02/2025,Lecce,Bologna,85,Lecce,2689,True,1369,Medon Berisha,1142149,M,47,Łukasz Skorupski,79,Bologna,1619,13.5,65.4,17,37,0,corner,strongFoot,0,0.030712591484189
24,7,09/02/2025,Lecce,Bologna,86,Bologna,2685,False,1619,Santiago Castro,1116577,F,75,Wladimiro Falcone,80,Lecce,1369,7.0,51.3,7,7,0,assisted,head,0,0.23280870914459
24,7,09/02/2025,Lecce,Bologna,89,Lecce,2689,True,1369,Nikola Krstović,839156,F,74,Łukasz Skorupski,79,Bologna,1619,26.8,35.4,28,20,0,regular,strongFoot,0,0.0100082969293
24,7,09/02/2025,Lecce,Bologna,90,Bologna,2685,False,1619,Thijs Dallinga,905381,F,75,Wladimiro Falcone,80,Lecce,1369,7.1,51.9,7,10,0,assisted,head,0,0.12486758083105
24,8,09/02/2025,SSC Napoli,Udinese,3,Udinese,2695,False,1446,Florian Thauvin,148824,F,76,Alex Meret,81,SSC Napoli,1774,18.8,67.5,22,32,0,corner,strongFoot,0,0.0376469604671
24,8,09/02/2025,SSC Napoli,Udinese,6,SSC Napoli,2714,True,1774,Scott McTominay,879346,M,78,Răzvan Sava,70,Udinese,1446,9.2,48.9,9,4,0,assisted,head,0,0.064019188284874
24,8,09/02/2025,SSC Napoli,Udinese,7,SSC Napoli,2714,True,1774,Matteo Politano,235672,M,77,Răzvan Sava,70,Udinese,1446,16.0,67.7,20,36,0,regular,strongFoot,0,0.037237145006657
24,8,09/02/2025,SSC Napoli,Udinese,8,SSC Napoli,2714,True,1774,Stanislav Lobotka,150383,M,66,Răzvan Sava,70,Udinese,1446,22.9,68.5,26,28,0,regular,strongFoot,0,0.0108727440238
