round,game_index,date,home_team,away_team,minute,team,teamId,isHome,eloTeam,player,playerId,position,rating,keeper,keeperRating,opponent,eloOpponent,x,y,distance,angle,goal_difference,situation,body_part,goal,xg
17,0,07/01/2023,Fiorentina,Sassuolo,46,Sassuolo,2793,False,1492,Domenico Berardi,253367,F,81,Pietro Terracciano,78,Fiorentina,1518,14.5,73.2,21,47,0,assisted,weakFoot,0,0.033708516508341
17,0,07/01/2023,Fiorentina,Sassuolo,48,Fiorentina,2693,True,1518,Riccardo Saponara,126236,M,71,Andrea Consigli,80,Sassuolo,1492,6.9,39.3,10,46,0,regular,weakFoot,1,0.11298326402903
17,0,07/01/2023,Fiorentina,Sassuolo,52,Sassuolo,2793,False,1492,Domenico Berardi,253367,F,81,Pietro Terracciano,78,Fiorentina,1518,20.6,71.3,25,35,-1,assisted,strongFoot,0,0.021508924663067
17,0,07/01/2023,Fiorentina,Sassuolo,55,Sassuolo,2793,False,1492,Pedro Obiang,46799,M,59,Pietro Terracciano,78,Fiorentina,1518,17.8,49.7,17,0,-1,regular,weakFoot,0,0.087529994547367
17,0,07/01/2023,Fiorentina,Sassuolo,55,Sassuolo,2793,False,1492,Andrea Pinamonti,826198,F,76,Pietro Terracciano,78,Fiorentina,1518,15.4,32.6,19,37,-1,regular,weakFoot,0,0.031890477985144
17,0,07/01/2023,Fiorentina,Sassuolo,57,Sassuolo,2793,False,1492,Domenico Berardi,253367,F,81,Pietro Terracciano,78,Fiorentina,1518,11.5,50.0,11,0,-1,penalty,strongFoot,1,0.7884
17,0,07/01/2023,Fiorentina,Sassuolo,61,Sassuolo,2793,False,1492,Davide Frattesi,835600,M,70,Pietro Terracciano,78,Fiorentina,1518,7.7,61.3,10,44,0,corner,strongFoot,0,0.048078630119562
17,0,07/01/2023,Fiorentina,Sassuolo,66,Fiorentina,2693,True,1518,Christian Kouamé,812946,F,71,Andrea Consigli,80,Sassuolo,1492,7.4,64.9,12,53,0,assisted,strongFoot,0,0.37151327729225
17,0,07/01/2023,Fiorentina,Sassuolo,74,Fiorentina,2693,True,1518,Riccardo Saponara,126236,M,71,Andrea Consigli,80,Sassuolo,1492,11.6,46.6,11,11,0,regular,head,0,0.057635106146336
17,0,07/01/2023,Fiorentina,Sassuolo,79,Fiorentina,2693,True,1518,Gaetano Castrovilli,587628,M,64,Andrea Consigli,80,Sassuolo,1492,21.9,42.8,22,12,0,corner,strongFoot,0,0.048021834343672
17,0,07/01/2023,Fiorentina,Sassuolo,86,Fiorentina,2693,True,1518,Nicolás González,901325,M,72,Andrea Consigli,80,Sassuolo,1492,6.3,53.6,6,21,0,assisted,head,0,0.37118142843246
17,0,07/01/2023,Fiorentina,Sassuolo,87,Fiorentina,2693,True,1518,Gaetano Castrovilli,587628,M,64,Andrea Consigli,80,Sassuolo,1492,12.7,43.1,13,20,0,assisted,weakFoot,0,0.099260345101357
17,0,07/01/2023,Fiorentina,Sassuolo,87,Fiorentina,2693,True,1518,Aleksa Terzić,876860,D,39,Andrea Consigli,80,Sassuolo,1492,12.5,40.9,13,26,0,regular,weakFoot,0,0.052350237965584
17,0,07/01/2023,Fiorentina,Sassuolo,90,Fiorentina,2693,True,1518,Nicolás González,901325,M,72,Andrea Consigli,80,Sassuolo,1492,11.5,50.0,11,0,0,penalty,strongFoot,1,0.7884
17,0,07/01/2023,Fiorentina,Sassuolo,90,Fiorentina,2693,True,1518,Christian Kouamé,812946,F,71,Andrea Consigli,80,Sassuolo,1492,7.5,64.6,12,52,1,assisted,strongFoot,0,0.17854869365692
17,1,07/01/2023,Juventus,Udinese,9,Udinese,2695,False,1482,Beto,987489,F,78,Wojciech Szczęsny,86,Juventus,1697,8.0,57.7,9,33,0,corner,head,0,0.046875178813934
17,1,07/01/2023,Juventus,Udinese,11,Juventus,2687,True,1697,Danilo,124992,D,67,Marco Silvestri,79,Udinese,1482,14.2,45.2,14,12,0,corner,head,0,0.02566265873611
17,1,07/01/2023,Juventus,Udinese,17,Udinese,2695,False,1482,Nehuén Pérez,913401,D,25,Wojciech Szczęsny,86,Juventus,1697,31.8,31.6,34,21,0,assisted,strongFoot,0,0.020192550495267
17,1,07/01/2023,Juventus,Udinese,18,Udinese,2695,False,1482,Walace,553686,M,65,Wojciech Szczęsny,86,Juventus,1697,5.1,63.9,10,61,0,corner,head,0,0.037060551345348
17,1,07/01/2023,Juventus,Udinese,19,Juventus,2687,True,1697,Daniele Rugani,139273,D,40,Marco Silvestri,79,Udinese,1482,5.0,52.2,5,16,0,set-piece,head,0,0.23316036164761
17,1,07/01/2023,Juventus,Udinese,27,Juventus,2687,True,1697,Moise Kean,835601,F,76,Marco Silvestri,79,Udinese,1482,23.5,40.8,24,14,0,assisted,weakFoot,0,0.067220963537693
17,1,07/01/2023,Juventus,Udinese,35,Juventus,2687,True,1697,Ángel Di María,30027,M,78,Marco Silvestri,79,Udinese,1482,18.4,55.7,18,11,0,assisted,strongFoot,0,0.037181686609983
17,1,07/01/2023,Juventus,Udinese,38,Juventus,2687,True,1697,Moise Kean,835601,F,76,Marco Silvestri,79,Udinese,1482,8.1,59.4,10,38,0,assisted,strongFoot,0,0.44005793333054
17,1,07/01/2023,Juventus,Udinese,41,Udinese,2695,False,1482,Sandi Lovrić,575852,M,62,Wojciech Szczęsny,86,Juventus,1697,22.4,45.8,22,7,0,regular,weakFoot,0,0.027443952858448
17,1,07/01/2023,Juventus,Udinese,42,Udinese,2695,False,1482,Walace,553686,M,65,Wojciech Szczęsny,86,Juventus,1697,25.9,67.2,28,24,0,assisted,strongFoot,0,0.017803881317377
17,1,07/01/2023,Juventus,Udinese,42,Juventus,2687,True,1697,Moise Kean,835601,F,76,Marco Silvestri,79,Udinese,1482,3.6,67.6,12,73,0,assisted,strongFoot,0,0.085866533219814
17,1,07/01/2023,Juventus,Udinese,45,Juventus,2687,True,1697,Ángel Di María,30027,M,78,Marco Silvestri,79,Udinese,1482,18.1,37.7,19,24,0,assisted,strongFoot,0,0.087754592299461
17,1,07/01/2023,Juventus,Udinese,51,Juventus,2687,True,1697,Ángel Di María,30027,M,78,Marco Silvestri,79,Udinese,1482,13.4,62.0,15,31,0,assisted,weakFoot,0,0.0538325086236
17,1,07/01/2023,Juventus,Udinese,51,Juventus,2687,True,1697,Moise Kean,835601,F,76,Marco Silvestri,79,Udinese,1482,10.4,42.1,11,27,0,regular,strongFoot,0,0.066552139818668
17,1,07/01/2023,Juventus,Udinese,55,Juventus,2687,True,1697,Filip Kostić,126588,M,77,Marco Silvestri,79,Udinese,1482,3.8,34.2,11,70,0,assisted,strongFoot,0,0.1726106852293
17,1,07/01/2023,Juventus,Udinese,60,Udinese,2695,False,1482,Rodrigo Becão,880207,D,32,Wojciech Szczęsny,86,Juventus,1697,13.7,70.5,19,45,0,assisted,weakFoot,0,0.051705602556467
17,1,07/01/2023,Juventus,Udinese,61,Juventus,2687,True,1697,Adrien Rabiot,250737,M,72,Marco Silvestri,79,Udinese,1482,3.3,32.8,12,74,0,assisted,strongFoot,0,0.081832453608513
17,1,07/01/2023,Juventus,Udinese,66,Udinese,2695,False,1482,Sandi Lovrić,575852,M,62,Wojciech Szczęsny,86,Juventus,1697,19.7,64.9,22,27,0,assisted,weakFoot,0,0.07611720263958
17,1,07/01/2023,Juventus,Udinese,74,Udinese,2695,False,1482,Lazar Samardžić,980624,M,69,Wojciech Szczęsny,86,Juventus,1697,13.2,68.4,18,43,0,fast-break,strongFoot,0,0.061218831688166
17,1,07/01/2023,Juventus,Udinese,79,Udinese,2695,False,1482,Tolgay Arslan,71203,M,72,Wojciech Szczęsny,86,Juventus,1697,18.8,56.1,19,12,0,fast-break,strongFoot,0,0.12541136145592
17,1,07/01/2023,Juventus,Udinese,79,Udinese,2695,False,1482,Walace,553686,M,65,Wojciech Szczęsny,86,Juventus,1697,25.9,57.9,26,11,0,assisted,strongFoot,0,0.036169487982988
17,1,07/01/2023,Juventus,Udinese,80,Udinese,2695,False,1482,Roberto Pereyra,122701,M,74,Wojciech Szczęsny,86,Juventus,1697,16.5,71.1,21,41,0,assisted,weakFoot,0,0.036762829869986
17,1,07/01/2023,Juventus,Udinese,85,Juventus,2687,True,1697,Danilo,124992,D,67,Marco Silvestri,79,Udinese,1482,8.1,53.6,8,16,0,corner,head,0,0.074871130287647
17,1,07/01/2023,Juventus,Udinese,86,Juventus,2687,True,1697,Danilo,124992,D,67,Marco Silvestri,79,Udinese,1482,2.6,51.1,2,16,0,corner,strongFoot,1,0.93978399038315
17,1,07/01/2023,Juventus,Udinese,90,Juventus,2687,True,1697,Federico Chiesa,845386,F,81,Marco Silvestri,79,Udinese,1482,9.8,35.9,13,44,1,fast-break,weakFoot,0,0.083593517541885
17,2,07/01/2023,Monza,Inter,4,Monza,2729,True,1492,Dany Mota,838907,F,72,André Onana,82,Inter,1844,4.0,44.6,5,42,0,assisted,head,0,0.32509142160416
17,2,07/01/2023,Monza,Inter,10,Inter,2697,False,1844,Matteo Darmian,19352,D,57,Michele Di Gregorio,75,Monza,1492,3.1,53.6,3,38,0,assisted,strongFoot,1,0.49414804577827
17,2,07/01/2023,Monza,Inter,11,Monza,2729,True,1492,Patrick Ciurria,346676,F,71,André Onana,82,Inter,1844,10.1,65.4,14,46,-1,assisted,strongFoot,1,0.1045558899641
17,2,07/01/2023,Monza,Inter,19,Monza,2729,True,1492,Andrea Petagna,295973,F,74,André Onana,82,Inter,1844,4.0,50.3,4,2,0,corner,head,0,0.44438290596008
17,2,07/01/2023,Monza,Inter,22,Inter,2697,False,1844,Lautaro Martínez,823984,F,83,Michele Di Gregorio,75,Monza,1492,5.0,66.0,11,65,0,regular,strongFoot,1,0.31186774373055
17,2,07/01/2023,Monza,Inter,31,Inter,2697,False,1844,Federico Dimarco,284361,M,64,Michele Di Gregorio,75,Monza,1492,13.0,52.1,13,6,1,assisted,weakFoot,0,0.28444913029671
17,2,07/01/2023,Monza,Inter,32,Inter,2697,False,1844,Lautaro Martínez,823984,F,83,Michele Di Gregorio,75,Monza,1492,15.5,63.7,18,31,1,assisted,strongFoot,0,0.066026248037815
17,2,07/01/2023,Monza,Inter,33,Inter,2697,False,1844,Francesco Acerbi,126816,D,50,Michele Di Gregorio,75,Monza,1492,9.9,46.7,10,12,1,corner,head,0,0.043566212058067
17,2,07/01/2023,Monza,Inter,33,Inter,2697,False,1844,Alessandro Bastoni,826188,D,34,Michele Di Gregorio,75,Monza,1492,8.6,46.4,8,15,1,assisted,strongFoot,0,0.11328119039536
17,2,07/01/2023,Monza,Inter,38,Inter,2697,False,1844,Hakan Çalhanoğlu,135700,M,79,Michele Di Gregorio,75,Monza,1492,22.2,51.4,22,2,1,corner,strongFoot,0,0.019644604995847
17,2,07/01/2023,Monza,Inter,40,Inter,2697,False,1844,Nicolò Barella,363856,M,75,Michele Di Gregorio,75,Monza,1492,20.8,69.0,24,31,1,assisted,strongFoot,0,0.012223990634084
17,2,07/01/2023,Monza,Inter,45,Monza,2729,True,1492,Carlos Augusto,929199,D,60,André Onana,82,Inter,1844,19.1,30.3,23,35,-1,assisted,strongFoot,0,0.031603168696165
17,2,07/01/2023,Monza,Inter,47,Monza,2729,True,1492,Carlos Augusto,929199,D,60,André Onana,82,Inter,1844,11.9,32.3,16,45,-1,assisted,weakFoot,0,0.047761898487806
17,2,07/01/2023,Monza,Inter,47,Monza,2729,True,1492,Matteo Pessina,350210,M,69,André Onana,82,Inter,1844,24.2,43.1,24,10,-1,assisted,strongFoot,0,0.027895802631974
17,2,07/01/2023,Monza,Inter,50,Inter,2697,False,1844,Lautaro Martínez,823984,F,83,Michele Di Gregorio,75,Monza,1492,8.0,51.6,8,7,1,set-piece,head,0,0.25637817382812
17,2,07/01/2023,Monza,Inter,60,Monza,2729,True,1492,Patrick Ciurria,346676,F,71,André Onana,82,Inter,1844,13.1,66.2,17,40,-1,assisted,strongFoot,0,0.056961666792631
17,2,07/01/2023,Monza,Inter,61,Monza,2729,True,1492,Dany Mota,838907,F,72,André Onana,82,Inter,1844,9.5,44.5,10,21,-1,assisted,head,0,0.060517746955156
17,2,07/01/2023,Monza,Inter,68,Monza,2729,True,1492,Filippo Ranocchia,934238,M,59,André Onana,82,Inter,1844,30.6,45.8,30,5,-1,free-kick,strongFoot,0,0.030873199924827
17,2,07/01/2023,Monza,Inter,72,Monza,2729,True,1492,Pablo Marí,208988,D,40,André Onana,82,Inter,1844,9.2,51.0,9,4,-1,corner,head,0,0.05732274800539
17,2,07/01/2023,Monza,Inter,78,Monza,2729,True,1492,Patrick Ciurria,346676,F,71,André Onana,82,Inter,1844,14.5,64.4,17,34,-1,regular,strongFoot,0,0.037721246480942
17,2,07/01/2023,Monza,Inter,84,Inter,2697,False,1844,Lautaro Martínez,823984,F,83,Michele Di Gregorio,75,Monza,1492,12.8,37.5,15,33,1,regular,strongFoot,0,0.055146988481283
17,2,07/01/2023,Monza,Inter,90,Inter,2697,False,1844,Roberto Gagliardini,287057,M,62,Michele Di Gregorio,75,Monza,1492,7.4,32.2,14,58,1,throw-in-set-piece,strongFoot,0,0.029557257890701
17,2,07/01/2023,Monza,Inter,90,Monza,2729,True,1492,Luca Caldirola,100565,D,41,André Onana,82,Inter,1844,8.1,40.4,10,38,-1,assisted,head,0,0.045048054307699
17,2,07/01/2023,Monza,Inter,90,Monza,2729,True,1492,Denzel Dumfries,759520,M,63,André Onana,82,Inter,1844,8.7,41.8,10,32,-1,regular,head,1,
17,2,07/01/2023,Monza,Inter,90,Monza,2729,True,1492,Luca Caldirola,100565,D,41,André Onana,82,Inter,1844,5.7,46.3,6,23,0,corner,head,0,0.23227947950363
17,3,08/01/2023,US Salernitana 1919,Torino,6,Torino,2696,False,1481,Antonio Sanabria,333261,F,71,Guillermo Ochoa,80,US Salernitana 1919,1328,9.0,46.8,9,13,0,corner,weakFoot,0,0.11108453571796
17,3,08/01/2023,US Salernitana 1919,Torino,8,Torino,2696,False,1481,David Zima,963084,D,38,Guillermo Ochoa,80,US Salernitana 1919,1328,23.4,70.9,27,31,0,assisted,weakFoot,0,0.018935449421406
17,3,08/01/2023,US Salernitana 1919,Torino,9,Torino,2696,False,1481,David Zima,963084,D,38,Guillermo Ochoa,80,US Salernitana 1919,1328,2.4,52.4,2,34,0,corner,strongFoot,0,0.49665439128876
17,3,08/01/2023,US Salernitana 1919,Torino,9,Torino,2696,False,1481,Antonio Sanabria,333261,F,71,Guillermo Ochoa,80,US Salernitana 1919,1328,6.2,51.4,6,8,0,corner,head,0,0.14456343650818
17,3,08/01/2023,US Salernitana 1919,Torino,10,US Salernitana 1919,2710,True,1328,Flavius Daniliuc,901885,D,41,Vanja Milinković-Savić,74,Torino,1481,7.1,41.6,9,38,0,corner,weakFoot,0,0.071679942309856
17,3,08/01/2023,US Salernitana 1919,Torino,12,Torino,2696,False,1481,Nemanja Radonjić,802665,M,71,Guillermo Ochoa,80,US Salernitana 1919,1328,13.1,53.4,13,10,0,assisted,weakFoot,0,0.1842008382082
17,3,08/01/2023,US Salernitana 1919,Torino,16,Torino,2696,False,1481,Nikola Vlašić,357596,M,75,Guillermo Ochoa,80,US Salernitana 1919,1328,17.1,56.3,17,14,0,assisted,weakFoot,0,0.052983473986387
17,3,08/01/2023,US Salernitana 1919,Torino,20,Torino,2696,False,1481,Nikola Vlašić,357596,M,75,Guillermo Ochoa,80,US Salernitana 1919,1328,10.8,35.1,14,43,0,assisted,strongFoot,0,0.10454687476158
17,3,08/01/2023,US Salernitana 1919,Torino,24,US Salernitana 1919,2710,True,1328,Antonio Candreva,27982,F,78,Vanja Milinković-Savić,74,Torino,1481,11.5,72.8,19,53,0,assisted,strongFoot,0,0.067879296839237
17,3,08/01/2023,US Salernitana 1919,Torino,26,US Salernitana 1919,2710,True,1328,Boulaye Dia,960080,F,77,Vanja Milinković-Savić,74,Torino,1481,18.2,62.7,20,25,0,set-piece,weakFoot,0,0.025712477043271
17,3,08/01/2023,US Salernitana 1919,Torino,29,US Salernitana 1919,2710,True,1328,Antonio Candreva,27982,F,78,Vanja Milinković-Savić,74,Torino,1481,13.6,70.8,19,46,0,regular,weakFoot,0,0.035720154643059
17,3,08/01/2023,US Salernitana 1919,Torino,31,Torino,2696,False,1481,Alessandro Buongiorno,870263,D,44,Guillermo Ochoa,80,US Salernitana 1919,1328,9.7,55.0,10,19,0,corner,head,0,0.075257644057274
17,3,08/01/2023,US Salernitana 1919,Torino,32,US Salernitana 1919,2710,True,1328,Boulaye Dia,960080,F,77,Vanja Milinković-Savić,74,Torino,1481,11.9,37.3,14,35,0,regular,weakFoot,0,0.061118192970753
17,3,08/01/2023,US Salernitana 1919,Torino,35,Torino,2696,False,1481,Saša Lukić,371222,M,68,Guillermo Ochoa,80,US Salernitana 1919,1328,11.1,64.1,14,40,0,assisted,strongFoot,0,0.089283563196659
17,3,08/01/2023,US Salernitana 1919,Torino,36,Torino,2696,False,1481,Antonio Sanabria,333261,F,71,Guillermo Ochoa,80,US Salernitana 1919,1328,6.8,48.5,6,8,0,assisted,head,1,0.29244822263718
17,3,08/01/2023,US Salernitana 1919,Torino,40,Torino,2696,False,1481,Mërgim Vojvoda,798147,D,52,Guillermo Ochoa,80,US Salernitana 1919,1328,8.3,33.4,14,53,1,assisted,weakFoot,0,0.050598848611116
17,3,08/01/2023,US Salernitana 1919,Torino,41,US Salernitana 1919,2710,True,1328,Federico Bonazzoli,284363,F,73,Vanja Milinković-Savić,74,Torino,1481,24.9,44.5,25,8,-1,assisted,strongFoot,0,0.048260200768709
17,3,08/01/2023,US Salernitana 1919,Torino,42,Torino,2696,False,1481,Antonio Sanabria,333261,F,71,Guillermo Ochoa,80,US Salernitana 1919,1328,14.4,54.6,14,12,1,assisted,strongFoot,0,0.073051616549492
17,3,08/01/2023,US Salernitana 1919,Torino,42,Torino,2696,False,1481,Perr Schuurs,831677,D,64,Guillermo Ochoa,80,US Salernitana 1919,1328,7.4,53.4,7,17,1,corner,head,0,0.09837482124567
17,3,08/01/2023,US Salernitana 1919,Torino,45,Torino,2696,False,1481,Karol Linetty,189135,M,61,Guillermo Ochoa,80,US Salernitana 1919,1328,22.0,39.0,23,18,1,regular,weakFoot,0,0.02469483576715
17,3,08/01/2023,US Salernitana 1919,Torino,47,US Salernitana 1919,2710,True,1328,Boulaye Dia,960080,F,77,Vanja Milinković-Savić,74,Torino,1481,14.9,45.2,15,12,-1,assisted,weakFoot,0,0.26988211274147
17,3,08/01/2023,US Salernitana 1919,Torino,49,US Salernitana 1919,2710,True,1328,Tonny Vilhena,149659,F,72,Vanja Milinković-Savić,74,Torino,1481,22.9,60.0,23,16,-1,fast-break,strongFoot,1,0.078198380768299
17,3,08/01/2023,US Salernitana 1919,Torino,51,Torino,2696,False,1481,Nemanja Radonjić,802665,M,71,Guillermo Ochoa,80,US Salernitana 1919,1328,10.8,36.4,14,40,0,assisted,weakFoot,0,0.062657400965691
17,3,08/01/2023,US Salernitana 1919,Torino,57,US Salernitana 1919,2710,True,1328,Krzysztof Piątek,558738,F,75,Vanja Milinković-Savić,74,Torino,1481,15.8,56.3,16,15,0,assisted,strongFoot,0,0.058644246309996
17,3,08/01/2023,US Salernitana 1919,Torino,58,Torino,2696,False,1481,Nemanja Radonjić,802665,M,71,Guillermo Ochoa,80,US Salernitana 1919,1328,25.2,49.5,25,0,0,assisted,weakFoot,0,0.029287649318576
17,3,08/01/2023,US Salernitana 1919,Torino,59,US Salernitana 1919,2710,True,1328,Antonio Candreva,27982,F,78,Vanja Milinković-Savić,74,Torino,1481,17.4,67.7,21,34,0,assisted,weakFoot,0,0.044469527900219
17,3,08/01/2023,US Salernitana 1919,Torino,59,US Salernitana 1919,2710,True,1328,Federico Bonazzoli,284363,F,73,Vanja Milinković-Savić,74,Torino,1481,9.9,32.8,15,49,0,corner,weakFoot,0,0.025039626285434
17,3,08/01/2023,US Salernitana 1919,Torino,62,Torino,2696,False,1481,Nemanja Radonjić,802665,M,71,Guillermo Ochoa,80,US Salernitana 1919,1328,14.1,28.8,20,45,0,assisted,weakFoot,0,0.036716289818287
17,3,08/01/2023,US Salernitana 1919,Torino,66,Torino,2696,False,1481,Koffi Djidji,158235,D,31,Guillermo Ochoa,80,US Salernitana 1919,1328,18.8,62.7,20,24,0,regular,strongFoot,0,0.024683076888323
17,3,08/01/2023,US Salernitana 1919,Torino,72,Torino,2696,False,1481,Aleksey Miranchuk,324353,M,70,Guillermo Ochoa,80,US Salernitana 1919,1328,12.8,56.7,13,19,0,regular,strongFoot,0,0.077757619321346
17,3,08/01/2023,US Salernitana 1919,Torino,73,Torino,2696,False,1481,Wilfried Singo,978285,D,56,Guillermo Ochoa,80,US Salernitana 1919,1328,9.0,50.5,9,2,0,assisted,head,0,0.081809110939503
17,3,08/01/2023,US Salernitana 1919,Torino,81,Torino,2696,False,1481,Wilfried Singo,978285,D,56,Guillermo Ochoa,80,US Salernitana 1919,1328,4.6,60.9,8,58,0,assisted,strongFoot,0,0.10176732391119
17,3,08/01/2023,US Salernitana 1919,Torino,83,Torino,2696,False,1481,Nikola Vlašić,357596,M,75,Guillermo Ochoa,80,US Salernitana 1919,1328,20.1,29.3,24,35,0,assisted,strongFoot,0,0.023345431312919
17,3,08/01/2023,US Salernitana 1919,Torino,85,Torino,2696,False,1481,Ricardo Rodríguez,67769,D,66,Guillermo Ochoa,80,US Salernitana 1919,1328,15.7,30.7,20,39,0,assisted,strongFoot,0,0.039746642112732
17,4,08/01/2023,Lazio,Empoli,1,Lazio,2699,True,1626,Danilo Cataldi,317301,M,71,Guglielmo Vicario,79,Empoli,1492,24.0,37.5,25,19,0,assisted,weakFoot,0,0.021206619217992
17,4,08/01/2023,Lazio,Empoli,2,Lazio,2699,True,1626,Felipe Anderson,152276,M,74,Guglielmo Vicario,79,Empoli,1492,2.8,34.5,10,75,0,corner,head,1,0.027542464435101
17,4,08/01/2023,Lazio,Empoli,8,Lazio,2699,True,1626,Manuel Lazzari,273405,D,60,Guglielmo Vicario,79,Empoli,1492,26.5,54.8,26,7,0,corner,strongFoot,0,0.02207007445395
17,4,08/01/2023,Lazio,Empoli,9,Lazio,2699,True,1626,Ciro Immobile,45923,F,87,Guglielmo Vicario,79,Empoli,1492,9.4,67.3,15,51,0,assisted,strongFoot,0,0.050276223570108
17,4,08/01/2023,Lazio,Empoli,17,Lazio,2699,True,1626,Mattia Zaccagni,293581,F,71,Guglielmo Vicario,79,Empoli,1492,16.4,28.1,22,42,0,assisted,strongFoot,0,0.021422307938337
17,4,08/01/2023,Lazio,Empoli,18,Lazio,2699,True,1626,Mattia Zaccagni,293581,F,71,Guglielmo Vicario,79,Empoli,1492,23.2,33.6,25,25,0,assisted,strongFoot,0,0.035880595445633
17,4,08/01/2023,Lazio,Empoli,19,Lazio,2699,True,1626,Mattia Zaccagni,293581,F,71,Guglielmo Vicario,79,Empoli,1492,11.5,38.0,14,35,0,regular,strongFoot,0,0.11747400462627
17,4,08/01/2023,Lazio,Empoli,23,Lazio,2699,True,1626,Adam Marušić,267619,D,66,Guglielmo Vicario,79,Empoli,1492,23.9,32.2,26,26,0,assisted,strongFoot,0,0.031969465315342
17,4,08/01/2023,Lazio,Empoli,26,Lazio,2699,True,1626,Luis Alberto,111416,M,74,Guglielmo Vicario,79,Empoli,1492,25.1,41.0,25,13,0,regular,strongFoot,0,0.033204291015863
17,4,08/01/2023,Lazio,Empoli,31,Lazio,2699,True,1626,Ciro Immobile,45923,F,87,Guglielmo Vicario,79,Empoli,1492,13.2,64.8,16,37,0,assisted,strongFoot,0,0.03806808963418
17,4,08/01/2023,Lazio,Empoli,31,Lazio,2699,True,1626,Sergej Milinković-Savić,331447,M,80,Guglielmo Vicario,79,Empoli,1492,9.5,48.5,9,6,0,corner,head,0,0.054469916969538
17,4,08/01/2023,Lazio,Empoli,47,Lazio,2699,True,1626,Luis Alberto,111416,M,74,Guglielmo Vicario,79,Empoli,1492,14.6,39.4,16,26,0,assisted,weakFoot,0,0.049431577324867
17,4,08/01/2023,Lazio,Empoli,47,Lazio,2699,True,1626,Danilo Cataldi,317301,M,71,Guglielmo Vicario,79,Empoli,1492,25.7,45.2,25,7,0,assisted,strongFoot,0,0.022130649536848
17,4,08/01/2023,Lazio,Empoli,48,Empoli,2705,False,1492,Martín Satriano,973536,F,71,Ivan Provedel,78,Lazio,1626,11.7,57.9,12,24,0,assisted,head,0,0.031570628285408
17,4,08/01/2023,Lazio,Empoli,51,Lazio,2699,True,1626,Ciro Immobile,45923,F,87,Guglielmo Vicario,79,Empoli,1492,2.1,60.2,7,73,0,corner,head,0,0.083975486457348
17,4,08/01/2023,Lazio,Empoli,54,Lazio,2699,True,1626,Felipe Anderson,152276,M,74,Guglielmo Vicario,79,Empoli,1492,12.8,66.8,17,41,0,assisted,weakFoot,0,0.035702798515558
17,4,08/01/2023,Lazio,Empoli,54,Lazio,2699,True,1626,Mattia Zaccagni,293581,F,71,Guglielmo Vicario,79,Empoli,1492,4.3,47.0,4,25,0,regular,strongFoot,1,0.24698947370052
17,4,08/01/2023,Lazio,Empoli,57,Empoli,2705,False,1492,Ardian Ismajli,840414,D,27,Ivan Provedel,78,Lazio,1626,10.1,48.3,10,6,-1,corner,head,0,0.041979160159826
17,4,08/01/2023,Lazio,Empoli,59,Empoli,2705,False,1492,Francesco Caputo,43905,F,77,Ivan Provedel,78,Lazio,1626,7.1,52.1,7,11,-1,assisted,head,0,0.34610539674759
17,4,08/01/2023,Lazio,Empoli,62,Lazio,2699,True,1626,Sergej Milinković-Savić,331447,M,80,Guglielmo Vicario,79,Empoli,1492,30.5,62.3,31,15,1,assisted,strongFoot,0,0.012144120410085
17,4,08/01/2023,Lazio,Empoli,83,Empoli,2705,False,1492,Francesco Caputo,43905,F,77,Ivan Provedel,78,Lazio,1626,10.8,39.0,13,34,-1,fast-break,weakFoot,1,0.1227171421051
17,4,08/01/2023,Lazio,Empoli,90,Lazio,2699,True,1626,Sergej Milinković-Savić,331447,M,80,Guglielmo Vicario,79,Empoli,1492,22.8,62.3,24,20,0,assisted,weakFoot,0,0.030788658186793
17,4,08/01/2023,Lazio,Empoli,90,Empoli,2705,False,1492,Răzvan Marin,279563,M,73,Ivan Provedel,78,Lazio,1626,18.8,52.0,18,4,0,corner,strongFoot,1,0.060025289654732
17,5,08/01/2023,Spezia,Lecce,1,Lecce,2689,False,1328,Samuel Umtiti,96547,D,63,Bartłomiej Drągowski,76,Spezia,1370,8.7,53.3,8,14,0,corner,head,0,0.061273135244846
17,5,08/01/2023,Spezia,Lecce,4,Lecce,2689,False,1328,Gabriel Strefezza,877201,F,62,Bartłomiej Drągowski,76,Spezia,1370,8.4,29.9,16,58,0,regular,strongFoot,0,0.039405915886164
17,5,08/01/2023,Spezia,Lecce,6,Lecce,2689,False,1328,Lorenzo Colombo,930191,F,71,Bartłomiej Drągowski,76,Spezia,1370,27.8,52.8,27,3,0,assisted,strongFoot,0,0.030260490253568
17,5,08/01/2023,Spezia,Lecce,6,Lecce,2689,False,1328,Gabriel Strefezza,877201,F,62,Bartłomiej Drągowski,76,Spezia,1370,13.4,62.0,15,31,0,assisted,head,0,0.017006890848279
17,5,08/01/2023,Spezia,Lecce,12,Lecce,2689,False,1328,Alexis Blin,318657,M,51,Bartłomiej Drągowski,76,Spezia,1370,3.8,42.5,6,53,0,corner,head,0,0.14481395483017
17,5,08/01/2023,Spezia,Lecce,12,Lecce,2689,False,1328,Joan González,1137730,M,56,Bartłomiej Drągowski,76,Spezia,1370,8.5,56.0,9,25,0,corner,weakFoot,0,0.17156092822552
17,5,08/01/2023,Spezia,Lecce,12,Lecce,2689,False,1328,Federico Di Francesco,320979,M,68,Bartłomiej Drągowski,76,Spezia,1370,7.7,33.7,13,55,0,corner,weakFoot,0,0.042941212654114
