,round,game_index,date,home_team,away_team,minute,team,teamId,isHome,eloTeam,player,playerId,position,rating,keeper,keeperRating,opponent,eloOpponent,x,y,distance,angle,goal_difference,situation,body_part,goal,xg
14,1,5,20/09/2020,Juventus,Sampdoria,69,Sampdoria,2711,False,1459,Morten Thorsby,280991,M,58,Wojciech Szczęsny,87,Juventus,1878,5.7,52.8,6,18,0,corner,head,0,
13,1,5,20/09/2020,Juventus,Sampdoria,71,Juventus,2687,True,1878,Mattia De Sciglio,137667,D,45,Emil Audero,77,Sampdoria,1459,17.4,31.4,21,36,0,assisted,strongFoot,0,
12,1,5,20/09/2020,Juventus,Sampdoria,73,Juventus,2687,True,1878,Cristiano Ronaldo,750,F,92,Emil Audero,77,Sampdoria,1459,8.1,52.4,8,11,0,corner,head,0,
11,1,5,20/09/2020,Juventus,Sampdoria,75,Juventus,2687,True,1878,Cristiano Ronaldo,750,F,92,Emil Audero,77,Sampdoria,1459,29.5,39.8,30,13,0,free-kick,strongFoot,0,
10,1,5,20/09/2020,Juventus,Sampdoria,77,Sampdoria,2711,False,1459,Fabio Quagliarella,11621,F,85,Wojciech Szczęsny,87,Juventus,1878,27.5,32.4,29,23,0,free-kick,strongFoot,0,
9,1,5,20/09/2020,Juventus,Sampdoria,77,Sampdoria,2711,False,1459,Valerio Verre,139267,M,73,Wojciech Szczęsny,87,Juventus,1878,28.2,50.3,28,0,0,set-piece,weakFoot,0,
8,1,5,20/09/2020,Juventus,Sampdoria,77,Juventus,2687,True,1878,Danilo,124992,D,69,Emil Audero,77,Sampdoria,1459,15.1,66.2,18,36,0,assisted,strongFoot,0,
5,1,5,20/09/2020,Juventus,Sampdoria,78,Juventus,2687,True,1878,Leonardo Bonucci,15444,D,58,Emil Audero,77,Sampdoria,1459,2.1,51.3,2,22,0,corner,strongFoot,1,
7,1,5,20/09/2020,Juventus,Sampdoria,78,Juventus,2687,True,1878,Leonardo Bonucci,15444,D,58,Emil Audero,77,Sampdoria,1459,7.5,50.1,7,0,1,corner,head,0,
6,1,5,20/09/2020,Juventus,Sampdoria,78,Juventus,2687,True,1878,Weston McKennie,881931,M,62,Emil Audero,77,Sampdoria,1459,4.1,47.5,4,22,1,corner,strongFoot,0,
4,1,5,20/09/2020,Juventus,Sampdoria,80,Sampdoria,2711,False,1459,Fabio Quagliarella,11621,F,85,Wojciech Szczęsny,87,Juventus,1878,15.2,66.8,19,36,-1,assisted,strongFoot,0,
3,1,5,20/09/2020,Juventus,Sampdoria,83,Sampdoria,2711,False,1459,Albin Ekdal,21992,M,65,Wojciech Szczęsny,87,Juventus,1878,11.5,34.3,15,42,-1,corner,head,0,
2,1,5,20/09/2020,Juventus,Sampdoria,85,Juventus,2687,True,1878,Weston McKennie,881931,M,62,Emil Audero,77,Sampdoria,1459,13.7,56.6,14,18,1,corner,strongFoot,0,
1,1,5,20/09/2020,Juventus,Sampdoria,87,Sampdoria,2711,False,1459,Fabio Quagliarella,11621,F,85,Wojciech Szczęsny,87,Juventus,1878,11.1,34.9,15,42,-1,fast-break,weakFoot,0,
0,1,5,20/09/2020,Juventus,Sampdoria,88,Juventus,2687,True,1878,Cristiano Ronaldo,750,F,92,Emil Audero,77,Sampdoria,1459,10.9,66.2,15,45,1,assisted,strongFoot,1,
29,1,6,21/09/2020,AC Milan,Bologna,2,Bologna,2685,False,1419,Roberto Soriano,80406,M,73,Gianluigi Donnarumma,85,AC Milan,1644,12.2,39.7,14,29,0,assisted,weakFoot,0,
28,1,6,21/09/2020,AC Milan,Bologna,12,AC Milan,2692,True,1644,Zlatan Ibrahimović,2089,F,87,Łukasz Skorupski,76,Bologna,1419,12.7,61.2,14,30,0,assisted,weakFoot,0,
27,1,6,21/09/2020,AC Milan,Bologna,14,AC Milan,2692,True,1644,Hakan Çalhanoğlu,135700,M,75,Łukasz Skorupski,76,Bologna,1419,18.5,54.6,18,9,0,assisted,strongFoot,0,
26,1,6,21/09/2020,AC Milan,Bologna,22,Bologna,2685,False,1419,Nicolás Domínguez,871765,M,64,Gianluigi Donnarumma,85,AC Milan,1644,29.4,53.1,29,4,0,assisted,strongFoot,0,
25,1,6,21/09/2020,AC Milan,Bologna,26,AC Milan,2692,True,1644,Matteo Gabbia,826195,D,33,Łukasz Skorupski,76,Bologna,1419,7.7,54.0,8,19,0,set-piece,weakFoot,0,
24,1,6,21/09/2020,AC Milan,Bologna,28,AC Milan,2692,True,1644,Franck Kessié,359226,M,70,Łukasz Skorupski,76,Bologna,1419,24.3,40.9,25,14,0,assisted,strongFoot,0,
23,1,6,21/09/2020,AC Milan,Bologna,28,AC Milan,2692,True,1644,Ismaël Bennacer,823733,M,65,Łukasz Skorupski,76,Bologna,1419,6.5,49.3,6,4,0,regular,weakFoot,0,
22,1,6,21/09/2020,AC Milan,Bologna,31,Bologna,2685,False,1419,Musa Barrow,916680,F,69,Gianluigi Donnarumma,85,AC Milan,1644,18.5,27.4,24,39,0,assisted,weakFoot,0,
21,1,6,21/09/2020,AC Milan,Bologna,35,AC Milan,2692,True,1644,Zlatan Ibrahimović,2089,F,87,Łukasz Skorupski,76,Bologna,1419,9.3,53.4,9,13,0,assisted,head,1,
20,1,6,21/09/2020,AC Milan,Bologna,44,AC Milan,2692,True,1644,Hakan Çalhanoğlu,135700,M,75,Łukasz Skorupski,76,Bologna,1419,15.8,63.5,18,30,1,assisted,strongFoot,0,
19,1,6,21/09/2020,AC Milan,Bologna,47,AC Milan,2692,True,1644,Zlatan Ibrahimović,2089,F,87,Łukasz Skorupski,76,Bologna,1419,15.3,51.5,15,3,1,assisted,weakFoot,0,
18,1,6,21/09/2020,AC Milan,Bologna,49,AC Milan,2692,True,1644,Theo Hernández,788027,D,66,Łukasz Skorupski,76,Bologna,1419,7.5,49.4,7,3,1,corner,head,0,
17,1,6,21/09/2020,AC Milan,Bologna,51,AC Milan,2692,True,1644,Zlatan Ibrahimović,2089,F,87,Łukasz Skorupski,76,Bologna,1419,11.8,50.3,11,0,1,penalty,weakFoot,1,
16,1,6,21/09/2020,AC Milan,Bologna,52,Bologna,2685,False,1419,Roberto Soriano,80406,M,73,Gianluigi Donnarumma,85,AC Milan,1644,23.4,61.4,24,18,-2,assisted,weakFoot,0,
15,1,6,21/09/2020,AC Milan,Bologna,53,Bologna,2685,False,1419,Riccardo Orsolini,793645,M,69,Gianluigi Donnarumma,85,AC Milan,1644,12.2,64.5,15,38,-2,assisted,strongFoot,0,
14,1,6,21/09/2020,AC Milan,Bologna,53,Bologna,2685,False,1419,Roberto Soriano,80406,M,73,Gianluigi Donnarumma,85,AC Milan,1644,14.0,62.7,16,31,-2,regular,weakFoot,0,
12,1,6,21/09/2020,AC Milan,Bologna,54,AC Milan,2692,True,1644,Matteo Gabbia,826195,D,33,Łukasz Skorupski,76,Bologna,1419,23.8,45.8,23,6,2,regular,strongFoot,0,
11,1,6,21/09/2020,AC Milan,Bologna,54,AC Milan,2692,True,1644,Zlatan Ibrahimović,2089,F,87,Łukasz Skorupski,76,Bologna,1419,25.2,65.2,27,22,2,assisted,weakFoot,0,
13,1,6,21/09/2020,AC Milan,Bologna,54,AC Milan,2692,True,1644,Franck Kessié,359226,M,70,Łukasz Skorupski,76,Bologna,1419,10.5,45.2,10,17,2,regular,weakFoot,0,
10,1,6,21/09/2020,AC Milan,Bologna,63,AC Milan,2692,True,1644,Zlatan Ibrahimović,2089,F,87,Łukasz Skorupski,76,Bologna,1419,9.8,35.2,14,45,2,fast-break,weakFoot,0,
9,1,6,21/09/2020,AC Milan,Bologna,66,Bologna,2685,False,1419,Musa Barrow,916680,F,69,Gianluigi Donnarumma,85,AC Milan,1644,19.2,66.0,22,29,-2,assisted,strongFoot,0,
8,1,6,21/09/2020,AC Milan,Bologna,67,Bologna,2685,False,1419,Musa Barrow,916680,F,69,Gianluigi Donnarumma,85,AC Milan,1644,12.7,60.8,14,30,-2,assisted,weakFoot,0,
7,1,6,21/09/2020,AC Milan,Bologna,68,AC Milan,2692,True,1644,Ismaël Bennacer,823733,M,65,Łukasz Skorupski,76,Bologna,1419,27.9,48.7,27,1,2,assisted,strongFoot,0,
6,1,6,21/09/2020,AC Milan,Bologna,76,AC Milan,2692,True,1644,Theo Hernández,788027,D,66,Łukasz Skorupski,76,Bologna,1419,26.2,37.1,27,18,2,regular,strongFoot,0,
5,1,6,21/09/2020,AC Milan,Bologna,77,AC Milan,2692,True,1644,Zlatan Ibrahimović,2089,F,87,Łukasz Skorupski,76,Bologna,1419,10.8,47.6,10,8,2,corner,weakFoot,0,
4,1,6,21/09/2020,AC Milan,Bologna,79,Bologna,2685,False,1419,Andreas Skov Olsen,888537,M,70,Gianluigi Donnarumma,85,AC Milan,1644,12.4,57.8,13,23,-2,fast-break,strongFoot,0,
3,1,6,21/09/2020,AC Milan,Bologna,84,Bologna,2685,False,1419,Nicola Sansone,100580,F,76,Gianluigi Donnarumma,85,AC Milan,1644,9.1,33.7,14,50,-2,assisted,weakFoot,0,
2,1,6,21/09/2020,AC Milan,Bologna,87,Bologna,2685,False,1419,Federico Santander,46972,F,71,Gianluigi Donnarumma,85,AC Milan,1644,10.1,40.9,11,31,-2,set-piece,strongFoot,0,
1,1,6,21/09/2020,AC Milan,Bologna,87,Bologna,2685,False,1419,Lorenzo De Silvestri,14718,D,66,Gianluigi Donnarumma,85,AC Milan,1644,7.0,51.1,7,6,-2,set-piece,strongFoot,0,
0,1,6,21/09/2020,AC Milan,Bologna,90,Bologna,2685,False,1419,Takehiro Tomiyasu,804434,D,31,Gianluigi Donnarumma,85,AC Milan,1644,7.0,45.8,7,22,-2,set-piece,head,0,
28,1,7,30/09/2020,Benevento,Inter,1,Inter,2697,False,1758,Romelu Lukaku,78893,F,82,Lorenzo Montipò,72,Benevento,1390,5.6,50.5,5,3,0,assisted,weakFoot,1,
27,1,7,30/09/2020,Benevento,Inter,6,Benevento,2759,True,1390,Roberto Insigne,296432,F,62,Samir Handanović,88,Inter,1758,15.7,44.2,16,14,0,regular,strongFoot,0,
26,1,7,30/09/2020,Benevento,Inter,13,Inter,2697,False,1758,Alexis Sánchez,34120,F,77,Lorenzo Montipò,72,Benevento,1390,27.9,56.7,28,9,0,free-kick,strongFoot,0,
25,1,7,30/09/2020,Benevento,Inter,14,Benevento,2759,True,1390,Artur Ioniță,49406,M,67,Samir Handanović,88,Inter,1758,10.2,47.8,10,8,0,corner,head,0,
24,1,7,30/09/2020,Benevento,Inter,14,Inter,2697,False,1758,Achraf Hakimi,814594,D,69,Lorenzo Montipò,72,Benevento,1390,19.9,28.5,24,36,0,assisted,strongFoot,0,
23,1,7,30/09/2020,Benevento,Inter,25,Inter,2697,False,1758,Roberto Gagliardini,287057,M,62,Lorenzo Montipò,72,Benevento,1390,12.7,39.1,14,30,0,assisted,weakFoot,1,
22,1,7,30/09/2020,Benevento,Inter,27,Inter,2697,False,1758,Ashley Young,10589,D,67,Lorenzo Montipò,72,Benevento,1390,3.1,31.9,12,75,0,assisted,weakFoot,0,
21,1,7,30/09/2020,Benevento,Inter,28,Inter,2697,False,1758,Arturo Vidal,18342,M,78,Lorenzo Montipò,72,Benevento,1390,23.6,63.1,25,20,0,assisted,strongFoot,0,
20,1,7,30/09/2020,Benevento,Inter,28,Inter,2697,False,1758,Romelu Lukaku,78893,F,82,Lorenzo Montipò,72,Benevento,1390,8.4,52.7,8,12,0,assisted,strongFoot,1,
19,1,7,30/09/2020,Benevento,Inter,30,Inter,2697,False,1758,Stefano Sensi,294313,M,58,Lorenzo Montipò,72,Benevento,1390,22.1,27.9,26,34,1,assisted,strongFoot,0,
18,1,7,30/09/2020,Benevento,Inter,34,Benevento,2759,True,1390,Gianluca Caprari,148458,F,67,Samir Handanović,88,Inter,1758,20.5,43.3,21,12,-1,regular,strongFoot,1,
17,1,7,30/09/2020,Benevento,Inter,41,Benevento,2759,True,1390,Luca Caldirola,100565,D,40,Samir Handanović,88,Inter,1758,10.6,47.0,10,10,0,set-piece,head,0,
16,1,7,30/09/2020,Benevento,Inter,42,Inter,2697,False,1758,Romelu Lukaku,78893,F,82,Lorenzo Montipò,72,Benevento,1390,7.4,44.8,8,25,0,assisted,strongFoot,0,
15,1,7,30/09/2020,Benevento,Inter,42,Inter,2697,False,1758,Achraf Hakimi,814594,D,69,Lorenzo Montipò,72,Benevento,1390,7.3,51.3,7,6,0,regular,strongFoot,1,
14,1,7,30/09/2020,Benevento,Inter,45,Inter,2697,False,1758,Arturo Vidal,18342,M,78,Lorenzo Montipò,72,Benevento,1390,5.7,53.0,6,19,1,fast-break,head,0,
13,1,7,30/09/2020,Benevento,Inter,49,Benevento,2759,True,1390,Gabriele Moncini,362686,F,67,Samir Handanović,88,Inter,1758,14.0,74.4,21,49,-1,fast-break,strongFoot,0,
12,1,7,30/09/2020,Benevento,Inter,52,Benevento,2759,True,1390,Kamil Glik,45362,D,31,Samir Handanović,88,Inter,1758,24.3,73.8,29,33,-1,regular,strongFoot,0,
11,1,7,30/09/2020,Benevento,Inter,64,Benevento,2759,True,1390,Gaetano Letizia,132295,D,41,Samir Handanović,88,Inter,1758,10.7,73.3,19,55,-1,assisted,weakFoot,0,
10,1,7,30/09/2020,Benevento,Inter,64,Benevento,2759,True,1390,Gianluca Lapadula,147368,F,69,Samir Handanović,88,Inter,1758,6.1,56.3,7,35,-1,regular,strongFoot,0,
9,1,7,30/09/2020,Benevento,Inter,70,Inter,2697,False,1758,Roberto Gagliardini,287057,M,62,Lorenzo Montipò,72,Benevento,1390,15.2,48.5,15,3,1,assisted,strongFoot,0,
8,1,7,30/09/2020,Benevento,Inter,71,Inter,2697,False,1758,Lautaro Martínez,823984,F,81,Lorenzo Montipò,72,Benevento,1390,16.8,43.3,17,15,1,assisted,strongFoot,1,
7,1,7,30/09/2020,Benevento,Inter,74,Inter,2697,False,1758,Alexis Sánchez,34120,F,77,Lorenzo Montipò,72,Benevento,1390,9.3,48.7,9,5,2,regular,strongFoot,0,
6,1,7,30/09/2020,Benevento,Inter,74,Inter,2697,False,1758,Nicolò Barella,363856,M,66,Lorenzo Montipò,72,Benevento,1390,11.0,45.6,11,15,2,regular,strongFoot,0,
5,1,7,30/09/2020,Benevento,Inter,76,Benevento,2759,True,1390,Gianluca Caprari,148458,F,67,Samir Handanović,88,Inter,1758,12.4,46.0,12,12,-2,assisted,strongFoot,1,
4,1,7,30/09/2020,Benevento,Inter,78,Inter,2697,False,1758,Ivan Perišić,38710,M,80,Lorenzo Montipò,72,Benevento,1390,6.5,46.0,7,22,1,assisted,weakFoot,0,
3,1,7,30/09/2020,Benevento,Inter,79,Inter,2697,False,1758,Alexis Sánchez,34120,F,77,Lorenzo Montipò,72,Benevento,1390,14.5,64.5,17,34,1,assisted,weakFoot,0,
2,1,7,30/09/2020,Benevento,Inter,82,Inter,2697,False,1758,Nicolò Barella,363856,M,66,Lorenzo Montipò,72,Benevento,1390,19.0,51.2,19,2,1,assisted,weakFoot,0,
1,1,7,30/09/2020,Benevento,Inter,84,Benevento,2759,True,1390,Gianluca Lapadula,147368,F,69,Samir Handanović,88,Inter,1758,15.9,49.0,15,2,-1,assisted,strongFoot,0,
0,1,7,30/09/2020,Benevento,Inter,88,Benevento,2759,True,1390,Kamil Glik,45362,D,31,Samir Handanović,88,Inter,1758,9.8,50.5,9,1,-1,corner,head,0,
16,1,8,30/09/2020,Udinese,Spezia,17,Spezia,2735,False,1386,Daniele Verde,605580,F,70,Juan Musso,80,Udinese,1400,9.1,63.1,12,44,0,assisted,weakFoot,0,
15,1,8,30/09/2020,Udinese,Spezia,24,Udinese,2695,True,1400,Stefano Okaka,13148,F,73,Jeroen Zoet,76,Spezia,1386,6.4,44.3,7,31,0,set-piece,strongFoot,0,
14,1,8,30/09/2020,Udinese,Spezia,27,Udinese,2695,True,1400,Kevin Lasagna,587962,F,72,Jeroen Zoet,76,Spezia,1386,22.5,41.0,23,15,0,regular,strongFoot,0,
13,1,8,30/09/2020,Udinese,Spezia,28,Udinese,2695,True,1400,Stefano Okaka,13148,F,73,Jeroen Zoet,76,Spezia,1386,14.7,49.3,14,1,0,assisted,strongFoot,0,
12,1,8,30/09/2020,Udinese,Spezia,28,Udinese,2695,True,1400,Stefano Okaka,13148,F,73,Jeroen Zoet,76,Spezia,1386,13.7,49.9,13,0,0,regular,strongFoot,0,
11,1,8,30/09/2020,Udinese,Spezia,29,Spezia,2735,False,1386,Andrey Gălăbinov,80110,F,69,Juan Musso,80,Udinese,1400,6.7,54.0,7,22,0,assisted,head,1,
10,1,8,30/09/2020,Udinese,Spezia,36,Spezia,2735,False,1386,Alessandro Deiola,328109,M,62,Juan Musso,80,Udinese,1400,15.5,62.7,17,29,0,assisted,weakFoot,0,
9,1,8,30/09/2020,Udinese,Spezia,43,Udinese,2695,True,1400,Kevin Lasagna,587962,F,72,Jeroen Zoet,76,Spezia,1386,11.2,62.3,13,36,0,assisted,weakFoot,0,
8,1,8,30/09/2020,Udinese,Spezia,46,Udinese,2695,True,1400,Kevin Lasagna,587962,F,72,Jeroen Zoet,76,Spezia,1386,14.3,38.5,16,28,0,assisted,strongFoot,0,
7,1,8,30/09/2020,Udinese,Spezia,65,Udinese,2695,True,1400,Kevin Lasagna,587962,F,72,Jeroen Zoet,76,Spezia,1386,7.3,53.6,7,18,0,assisted,strongFoot,0,
6,1,8,30/09/2020,Udinese,Spezia,75,Udinese,2695,True,1400,Fernando Forestieri,27792,F,71,Jeroen Zoet,76,Spezia,1386,4.1,52.6,4,23,0,assisted,strongFoot,0,
5,1,8,30/09/2020,Udinese,Spezia,77,Udinese,2695,True,1400,Rodrigo De Paul,249399,M,75,Jeroen Zoet,76,Spezia,1386,29.1,51.3,29,1,0,assisted,strongFoot,0,
4,1,8,30/09/2020,Udinese,Spezia,84,Udinese,2695,True,1400,Rodrigo Becão,880207,D,32,Jeroen Zoet,76,Spezia,1386,11.2,41.7,12,26,0,set-piece,head,0,
3,1,8,30/09/2020,Udinese,Spezia,85,Udinese,2695,True,1400,Ilija Nestorovski,55314,F,73,Jeroen Zoet,76,Spezia,1386,12.5,46.8,12,9,0,set-piece,head,0,
2,1,8,30/09/2020,Udinese,Spezia,90,Udinese,2695,True,1400,Thomas Ouwejan,798180,D,52,Jeroen Zoet,76,Spezia,1386,26.5,31.2,29,25,0,assisted,strongFoot,0,
1,1,8,30/09/2020,Udinese,Spezia,90,Udinese,2695,True,1400,Ilija Nestorovski,55314,F,73,Jeroen Zoet,76,Spezia,1386,13.5,50.3,13,0,0,assisted,head,0,
0,1,8,30/09/2020,Udinese,Spezia,90,Spezia,2735,False,1386,Andrey Gălăbinov,80110,F,69,Juan Musso,80,Udinese,1400,15.5,51.8,15,4,0,fast-break,strongFoot,1,
23,1,9,30/09/2020,Lazio,Atalanta,6,Lazio,2699,True,1612,Adam Marušić,267619,D,70,Marco Sportiello,76,Atalanta,1758,9.8,27.2,18,57,0,assisted,weakFoot,0,
22,1,9,30/09/2020,Lazio,Atalanta,6,Lazio,2699,True,1612,Ciro Immobile,45923,F,87,Marco Sportiello,76,Atalanta,1758,13.7,34.2,17,38,0,regular,strongFoot,0,
21,1,9,30/09/2020,Lazio,Atalanta,7,Lazio,2699,True,1612,Ciro Immobile,45923,F,87,Marco Sportiello,76,Atalanta,1758,24.8,54.2,24,6,0,assisted,strongFoot,0,
20,1,9,30/09/2020,Lazio,Atalanta,10,Atalanta,2686,False,1758,Papu Gómez,33381,M,78,Thomas Strakosha,83,Lazio,1612,14.1,31.0,19,42,0,assisted,strongFoot,0,
19,1,9,30/09/2020,Lazio,Atalanta,10,Atalanta,2686,False,1758,Robin Gosens,377118,D,73,Thomas Strakosha,83,Lazio,1612,6.9,48.8,6,6,0,regular,strongFoot,1,
18,1,9,30/09/2020,Lazio,Atalanta,16,Atalanta,2686,False,1758,Papu Gómez,33381,M,78,Thomas Strakosha,83,Lazio,1612,13.0,54.8,13,14,0,assisted,strongFoot,0,
17,1,9,30/09/2020,Lazio,Atalanta,20,Lazio,2699,True,1612,Sergej Milinković-Savić,331447,M,78,Marco Sportiello,76,Atalanta,1758,13.8,62.0,16,30,0,assisted,weakFoot,0,
16,1,9,30/09/2020,Lazio,Atalanta,20,Lazio,2699,True,1612,Luis Alberto,111416,M,75,Marco Sportiello,76,Atalanta,1758,9.5,38.4,12,39,0,assisted,head,0,
15,1,9,30/09/2020,Lazio,Atalanta,32,Atalanta,2686,False,1758,Hans Hateboer,356352,D,62,Thomas Strakosha,83,Lazio,1612,8.0,54.2,8,19,0,assisted,strongFoot,1,
14,1,9,30/09/2020,Lazio,Atalanta,33,Lazio,2699,True,1612,Ciro Immobile,45923,F,87,Marco Sportiello,76,Atalanta,1758,2.6,56.1,4,57,-1,regular,strongFoot,0,
13,1,9,30/09/2020,Lazio,Atalanta,33,Lazio,2699,True,1612,Felipe Caicedo,18841,F,75,Marco Sportiello,76,Atalanta,1758,5.1,52.8,5,20,-1,regular,weakFoot,0,
12,1,9,30/09/2020,Lazio,Atalanta,41,Atalanta,2686,False,1758,Duván Zapata,38162,F,80,Thomas Strakosha,83,Lazio,1612,14.2,41.0,15,23,1,assisted,strongFoot,0,
11,1,9,30/09/2020,Lazio,Atalanta,41,Atalanta,2686,False,1758,Papu Gómez,33381,M,78,Thomas Strakosha,83,Lazio,1612,7.4,64.3,12,52,1,regular,strongFoot,1,
10,1,9,30/09/2020,Lazio,Atalanta,43,Lazio,2699,True,1612,Adam Marušić,267619,D,70,Marco Sportiello,76,Atalanta,1758,17.9,49.5,17,1,-2,assisted,strongFoot,0,
9,1,9,30/09/2020,Lazio,Atalanta,45,Lazio,2699,True,1612,Lucas Leiva,27234,M,65,Marco Sportiello,76,Atalanta,1758,27.7,52.8,27,3,-2,assisted,strongFoot,0,
8,1,9,30/09/2020,Lazio,Atalanta,55,Lazio,2699,True,1612,Adam Marušić,267619,D,70,Marco Sportiello,76,Atalanta,1758,3.8,41.0,7,58,-2,assisted,strongFoot,0,
7,1,9,30/09/2020,Lazio,Atalanta,57,Lazio,2699,True,1612,Felipe Caicedo,18841,F,75,Marco Sportiello,76,Atalanta,1758,0.7,44.3,3,79,-2,assisted,strongFoot,1,
6,1,9,30/09/2020,Lazio,Atalanta,59,Lazio,2699,True,1612,Ciro Immobile,45923,F,87,Marco Sportiello,76,Atalanta,1758,7.5,35.1,12,53,-1,regular,weakFoot,0,
5,1,9,30/09/2020,Lazio,Atalanta,61,Atalanta,2686,False,1758,Papu Gómez,33381,M,78,Thomas Strakosha,83,Lazio,1612,12.1,30.4,18,47,1,assisted,weakFoot,1,
4,1,9,30/09/2020,Lazio,Atalanta,64,Atalanta,2686,False,1758,Rafael Tolói,82943,D,46,Thomas Strakosha,83,Lazio,1612,11.8,53.1,11,10,2,corner,head,0,
3,1,9,30/09/2020,Lazio,Atalanta,68,Lazio,2699,True,1612,Felipe Caicedo,18841,F,75,Marco Sportiello,76,Atalanta,1758,15.6,50.4,15,0,-2,regular,strongFoot,0,
2,1,9,30/09/2020,Lazio,Atalanta,69,Atalanta,2686,False,1758,Ruslan Malinovskyi,195850,M,79,Thomas Strakosha,83,Lazio,1612,32.9,30.8,35,21,2,free-kick,strongFoot,0,
1,1,9,30/09/2020,Lazio,Atalanta,77,Lazio,2699,True,1612,Felipe Caicedo,18841,F,75,Marco Sportiello,76,Atalanta,1758,17.4,33.4,20,32,-2,regular,strongFoot,0,
0,1,9,30/09/2020,Lazio,Atalanta,87,Atalanta,2686,False,1758,Luis Muriel,119242,F,78,Thomas Strakosha,83,Lazio,1612,16.2,42.2,17,18,2,assisted,strongFoot,0,
24,2,0,26/09/2020,Torino,Atalanta,7,Torino,2696,True,1443,Simone Zaza,48077,F,77,Marco Sportiello,76,Atalanta,1753,10.5,30.7,16,51,0,throw-in-set-piece,strongFoot,0,
23,2,0,26/09/2020,Torino,Atalanta,11,Torino,2696,True,1443,Andrea Belotti,220223,F,81,Marco Sportiello,76,Atalanta,1753,6.8,32.8,13,59,0,assisted,weakFoot,1,
22,2,0,26/09/2020,Torino,Atalanta,12,Atalanta,2686,False,1753,Luis Muriel,119242,F,78,Salvatore Sirigu,84,Torino,1443,15.0,73.5,21,46,-1,corner,strongFoot,0,
21,2,0,26/09/2020,Torino,Atalanta,12,Atalanta,2686,False,1753,Marten de Roon,100389,M,68,Salvatore Sirigu,84,Torino,1443,24.8,63.7,26,20,-1,corner,strongFoot,0,
20,2,0,26/09/2020,Torino,Atalanta,13,Atalanta,2686,False,1753,Papu Gómez,33381,M,78,Salvatore Sirigu,84,Torino,1443,24.8,38.2,26,17,-1,assisted,strongFoot,1,
19,2,0,26/09/2020,Torino,Atalanta,14,Torino,2696,True,1443,Simone Zaza,48077,F,77,Marco Sportiello,76,Atalanta,1753,19.7,40.8,20,17,0,assisted,strongFoot,0,
18,2,0,26/09/2020,Torino,Atalanta,16,Atalanta,2686,False,1753,Duván Zapata,38162,F,80,Salvatore Sirigu,84,Torino,1443,4.3,49.4,4,5,0,assisted,head,0,
17,2,0,26/09/2020,Torino,Atalanta,19,Atalanta,2686,False,1753,Robin Gosens,377118,D,73,Salvatore Sirigu,84,Torino,1443,4.8,35.3,11,64,0,assisted,strongFoot,0,
16,2,0,26/09/2020,Torino,Atalanta,21,Atalanta,2686,False,1753,Luis Muriel,119242,F,78,Salvatore Sirigu,84,Torino,1443,12.0,71.3,18,50,0,assisted,strongFoot,1,
15,2,0,26/09/2020,Torino,Atalanta,29,Atalanta,2686,False,1753,Duván Zapata,38162,F,80,Salvatore Sirigu,84,Torino,1443,26.6,26.0,31,31,1,regular,strongFoot,0,
14,2,0,26/09/2020,Torino,Atalanta,33,Atalanta,2686,False,1753,Luis Muriel,119242,F,78,Salvatore Sirigu,84,Torino,1443,25.2,71.0,28,29,1,assisted,strongFoot,0,
13,2,0,26/09/2020,Torino,Atalanta,34,Atalanta,2686,False,1753,Duván Zapata,38162,F,80,Salvatore Sirigu,84,Torino,1443,9.3,44.2,10,22,1,assisted,strongFoot,0,
12,2,0,26/09/2020,Torino,Atalanta,42,Atalanta,2686,False,1753,Hans Hateboer,356352,D,62,Salvatore Sirigu,84,Torino,1443,5.0,57.2,6,44,1,assisted,strongFoot,1,
11,2,0,26/09/2020,Torino,Atalanta,43,Torino,2696,True,1443,Andrea Belotti,220223,F,81,Marco Sportiello,76,Atalanta,1753,8.7,46.0,9,17,-2,assisted,head,1,
10,2,0,26/09/2020,Torino,Atalanta,47,Atalanta,2686,False,1753,Luis Muriel,119242,F,78,Salvatore Sirigu,84,Torino,1443,11.0,66.2,15,45,1,assisted,strongFoot,0,
9,2,0,26/09/2020,Torino,Atalanta,51,Atalanta,2686,False,1753,Papu Gómez,33381,M,78,Salvatore Sirigu,84,Torino,1443,24.4,34.6,26,23,1,free-kick,strongFoot,0,
8,2,0,26/09/2020,Torino,Atalanta,53,Torino,2696,True,1443,Álex Berenguer,592012,M,71,Marco Sportiello,76,Atalanta,1753,17.2,37.5,19,26,-1,assisted,weakFoot,0,
7,2,0,26/09/2020,Torino,Atalanta,54,Atalanta,2686,False,1753,Hans Hateboer,356352,D,62,Salvatore Sirigu,84,Torino,1443,5.4,55.5,6,34,1,assisted,head,0,
6,2,0,26/09/2020,Torino,Atalanta,54,Atalanta,2686,False,1753,Marten de Roon,100389,M,68,Salvatore Sirigu,84,Torino,1443,13.8,57.6,14,20,1,assisted,weakFoot,1,
5,2,0,26/09/2020,Torino,Atalanta,59,Atalanta,2686,False,1753,Papu Gómez,33381,M,78,Salvatore Sirigu,84,Torino,1443,20.1,35.1,22,26,2,assisted,strongFoot,0,
4,2,0,26/09/2020,Torino,Atalanta,60,Atalanta,2686,False,1753,Papu Gómez,33381,M,78,Salvatore Sirigu,84,Torino,1443,7.8,37.4,11,47,2,assisted,weakFoot,0,
